,excercise_name,utility,mechanics,force,preparation,execution,comments,target_muscles,synergist_muscles,stabalizer_muscles,dynamic_stabilizer_muscles
91,Cable Curl (with stirrups),"['Basic', 'Auxiliary']",['Isolated'],['Pull'],"Stand between or facing double low pulleys. Grasp stirrups to each side, palms facing forward.",Pull stirrups forward and upward toward shoulders while keeping elbows stationary. Return until arms are fully extended. Repeat.,"When elbow is fully flexed, it can travel forward slightly, allowing forearm to be no more than vertical. This additional movement allows for relative release of tension in muscles between repetitions. Pulleys should not be too far apart.",['Biceps Brachii'],"['Brachialis', 'Brachioradialis']","['Trapezius, Upper', 'Trapezius, Middle', 'Levator Scapulae', 'Wrist Flexors']",[]
92,Cable Seated Curl,"['Basic', 'Auxiliary']",['Isolated'],['Pull'],"Sit on seat situated between two low pulleys down to each side. Grasp stirrups in each hand, palms facing forward.",Pull both stirrups up toward shoulders while keeping elbows stationary. Return until arms are fully extended and repeat.,"When elbows are fully flexed, they can travel forward slightly, allowing forearms to be no more than vertical. This additional movement allows for relative release of tension in muscles between repetitions. Pulleys should not be too far apart. Cables can be positioned under shoulders with ad hoc or customized set up. Also see Cable Alternating Seated Curl.",['Biceps Brachii'],"['Brachialis', 'Brachioradialis']","['Trapezius, Upper', 'Trapezius, Middle', 'Levator Scapulae', 'Wrist Flexors']",[]
93,Cable One Arm Curl,['Auxiliary'],['Isolated'],['Pull'],Face low pulley and grasp stirrup cable attachment to one side with underhand grip.,"With elbow to side, raise bar until forearms are vertical. Lower until arms are fully extended. Repeat. Continue with opposite arm.","An alternative method is to stand facing with side of exercise arm toward low pulley. When elbow is fully flexed, it can travel forward slightly allowing forearms to be no more than vertical. This additional movement allows for relative release of tension in muscles between repetitions. Also see mechanical analysis of arm curl and question regarding elbow position.",['Biceps Brachii'],"['Brachialis', 'Brachioradialis']","['Deltoid, Anterior', 'Trapezius, Upper', 'Trapezius, Middle', 'Levator Scapulae', 'Wrist Flexors']",[]
94,Cable Supine Curl,['Auxiliary'],['Isolated'],['Pull'],Sit on floor with feet or heels against pulley machine. Grasp low pulley cable bar with shoulder width underhand grip. Lie back on floor with arms to sides.,"With elbows to side, pull bar until elbows are flexed. Lower until arms are fully extended. Repeat.","When elbows are fully flexed, they can travel upward, slightly allowing forearms to be no more than horizontal in this lying posture. This additional movement allows for relative release of tension in muscles between repetitions. Also see mechanical analysis of arm curl and question regarding elbow position.",['Biceps Brachii'],"['Brachialis', 'Brachioradialis']","['Deltoid, Anterior', 'Trapezius, Upper', 'Trapezius, Middle', 'Levator Scapulae', 'Wrist Flexors']",[]
95,Dumbbell Curl,['Basic'],['Isolated'],['Pull'],"Position two dumbbells to sides, palms facing in, arms straight.","With elbows to sides, raise one dumbbell and rotate forearm until forearm is vertical and palm faces shoulder. Lower to original position and repeat with opposite arm. Continue to alternate between sides.","Biceps may be exercised alternating (as described), simultaneous, or in simultaneous-alternating fashion. When elbow is fully flexed, it can travel forward slightly, allowing forearms to be no more than vertical. This additional movement allows for relative release of tension in muscles between repetitions. Also see mechanical analysis of arm curl and question regarding elbow position.",['Biceps Brachii'],"['Brachialis', 'Brachioradialis']","['Deltoid, Anterior', 'Trapezius, Upper', 'Trapezius, Middle', 'Levator Scapulae', 'Wrist Flexors']",[]
96,Dumbbell Seated Curl,"['Basic', 'Auxiliary']",['Isolated'],['Pull'],Sit on end of bench with dumbbell in each hand and legs together. Position dumbbells with palms facing inward and arms hanging down straight.,"With elbows back to sides, raise one dumbbell and rotate forearm until forearm is vertical and palm faces shoulder. Lower to original position and repeat with opposite arm. Continue to alternate between sides.","This exercise may be performed by alternating (as described), simultaneous, or in simultaneous-alternating fashion. When elbow is fully flexed, it can travel forward slightly, allowing forearms to be no more than vertical. This additional movement allows for relative release of tension in muscles between repetitions. Also see mechanical analysis of arm curl and question regarding elbow position.",['Biceps Brachii'],"['Brachialis', 'Brachioradialis']","['Deltoid, Anterior', 'Wrist Flexors']",[]
97,Dumbbell Incline Curl,"['Basic', 'Auxiliary']",['Isolated'],['Pull'],"Sit back on 45-60 degree incline bench. With arms hanging down straight, position two dumbbells with palms facing inward.","With elbows back to sides, raise one dumbbell and rotate forearm until forearm is vertical and palm faces shoulder. Lower to original position and repeat with opposite arm. Continue to alternate between sides.","This exercise may be performed by alternating (as described), simultaneous, or in simultaneous-alternating fashion. When elbow is fully flexed, it can travel forward slightly, allowing forearms to be no more than vertical. This additional movement allows for relative release of tension in muscles between repetitions. Also see mechanical analysis of arm curl and question regarding elbow position.",['Biceps Brachii'],"['Brachialis', 'Brachioradialis']","['Deltoid, Anterior', 'Wrist Flexors']",[]
98,Lever Curl,"['Basic', 'Auxiliary']",['Isolated'],['Pull'],Sit on seat and grasp handles with underhand grip.,Raise lever handles until elbows are fully flexed with back of upper arm remaining on pad. Lower handles until arm is fully extended. Repeat.,"The biceps may be exercised alternating or simultaneous. If machine does not provide support for back of arm, keep elbows from traveling back, particularly during initial flexion. Some machines do not offer adequate resistance at initial range of motion. Consider positioning wrists with slight flexion to compensate.",['Biceps Brachii'],"['Brachialis', 'Brachioradialis']",['Wrist Flexors'],[]
99,Lever Alternating Curl,"['Basic', 'Auxiliary']",['Isolated'],['Pull'],Sit on seat and grasp handles with underhand grip.,Raise lever on handle until elbow is fully flexed with back of upper arm remaining on pad. Lower handle until arm is fully extended. Repeat with opposite arm. Continue to alternate movement between sides.,"The biceps may be exercised simultaneous. If machine does not provide support for back of arm, keep elbows from traveling back, particularly during initial flexion. Some machines do not offer adequate resistance at initial range of motion. Consider positioning wrists with slight flexion to compensate.",['Biceps Brachii'],"['Brachialis', 'Brachioradialis']",['Wrist Flexors'],[]
100,Chin-up,['Basic'],['Compound'],['Pull'],Step up and grasp bar with underhand shoulder width grip.,Pull body up until elbows are to sides. Lower body until arms and shoulders are fully extended. Repeat.,Easier,['Latissimus Dorsi'],"['Brachialis', 'Brachioradialis', 'Teres Major', 'Deltoid, Posterior', 'Rhomboids', 'Levator Scapulae', 'Trapezius, Lower', 'Trapezius, Middle', 'Pectoralis Major, Sternal', 'Pectoralis Minor']",[],[]
101,Inverted Biceps Row,"['Basic', 'Auxiliary']",['Compound'],['Pull'],Lay on back under fixed horizontal bar. Grasp bar with shoulder width underhand grip.,"Keeping body straight, pull body up to bar. Return until arms are extended and shoulders are stretched forward. Repeat.",Fixed bar should be just high enough to allow arm to fully extend. See Gravity Vectors for greater understanding of how body angle influences resistance. Also known as Underhand Body Row or Underhand Supine Row.,['Biceps Brachii'],"['Trapezius, Middle', 'Trapezius, Lower', 'Rhomboids', 'Latissimus Dorsi', 'Teres Major', 'Deltoid, Posterior', 'Infraspinatus', 'Teres Minor', 'Brachialis', 'Brachioradialis', 'Pectoralis Major, Sternal']","['Erector Spinae', 'Hamstrings', 'Gluteus Maximus']",[]
102,Inverted Biceps Row (high bar),"['Basic', 'Auxiliary']",['Compound'],['Pull'],"Stand facing arms length away from waist to head height horizontal bar. Grasp bar with shoulder width underhand grip. Position body under bar with legs, hips and spine straight. Arms should be straight, approximately perpendicular to body. Heels should make contact with floor with feet about perpendicular to legs.","Keeping body straight, pull body up to bar. Return until arms are extended and shoulders are stretched forward. Repeat.",Bar height can be adjusted to vary resistance. See Gravity Vectors for greater understanding of body angle influences resistance. Also known as Underhand Body Row or Underhand Supine Row.,['Biceps Brachii'],"['Trapezius, Middle', 'Trapezius, Lower', 'Rhomboids', 'Latissimus Dorsi', 'Teres Major', 'Deltoid, Posterior', 'Infraspinatus', 'Teres Minor', 'Brachialis', 'Brachioradialis', 'Pectoralis Major, Sternal']","['Erector Spinae', 'Hamstrings', 'Gluteus Maximus']",[]
103,Barbell Preacher Curl,['Auxiliary'],['Isolated'],['Pull'],Sit on preacher bench placing back of arms on pad. Grasp curl bar with shoulder width underhand grip.,Raise bar until forearms are vertical. Lower barbell until arms are fully extended. Repeat.,Seat should be adjusted to allow armpit to rest near top of pad. Back of upper arm should remain on pad throughout movement. The long head (lateral head) of Biceps Brachii is activated significantly more than short head (medial head) of Biceps Brachii since short head enters into active insufficiency as it continues to contract. Also known as Scott Curl.,['Brachialis'],"['Biceps Brachii', 'Brachioradialis']",['Wrist Flexors'],[]
104,Barbell Standing Preacher Curl,['Auxiliary'],['Isolated'],['Pull'],"Placing back of arms on pad with one foot forward, grasp curl bar with shoulder width underhand grip.",Raise bar until forearms are vertical. Lower barbell until arms are fully extended. Repeat.,Body should be positioned to allow armpit to rest near top of pad. Back of upper arm should remain on pad throughout movement. The long head (lateral head) of Biceps Brachii is activated significantly more than short head (medial head) of Biceps Brachii since short head enters into active insufficiency as it continues to contract.,['Brachialis'],"['Biceps Brachii', 'Brachioradialis']",['Wrist Flexors'],[]
105,Barbell Prone Incline Curl,['Auxiliary'],['Isolated'],['Pull'],"Lie prone on incline bench with shoulders near top of incline. Knees can rest on seat or legs can be straddled to sides. From low rack or partner, grasp curl bar with shoulder width underhand grip.",Raise bar until arms are flexed. Lower barbell until arms are fully extended. Repeat.,The long head (lateral head) of Biceps Brachii is activated significantly more than short head (medial head) of Biceps Brachii since short head enters into active insufficiency as it continues to contract. Also known as Barbell Spider Curl.,['Brachialis'],"['Biceps Brachii', 'Brachioradialis']","['Wrist Flexors', 'Trapezius, Middle', 'Rhomboids']",[]
106,Cable Concentration Curl,['Auxiliary'],['Isolated'],['Pull'],"Facing low pulley cable, sit on seat or bench with legs apart to each side. Grasp stirrup attachment. Place upper arm against inner thigh.",Pull stirrup to front of shoulder until elbow is completely flexed. Lower stirrup until arm is fully extended. Repeat. Continue with opposite arm.,The long head (lateral head) of Biceps Brachii is activated significantly more than short head (medial head) of Biceps Brachii since short head enters into active insufficiency as it continues to contract.,['Brachialis'],"['Biceps Brachii', 'Brachioradialis']","['Trapezius, Upper', 'Trapezius, Middle', 'Levator Scapulae', 'Obliques', 'Erector Spinae', 'Wrist Flexors']",[]
107,Cable Preacher Curl,['Auxiliary'],['Isolated'],['Pull'],Sit on preacher bench placing back of arms on pad. Grasp cable bar with shoulder width underhand grip.,Raise cable bar toward shoulders. Lower cable bar until arms are fully extended. Repeat.,"Seat should be adjusted to allow armpit to rest near top of pad. Back of upper arm should remain on pad throughout movement. The long head (lateral head) of Biceps Brachii is activated significantly more than short head (medial head) of Biceps Brachii since short head enters into active insufficiency as it continues to contract. At bottom position, weight stack in use should not make contact with remaining weight stack. Also see movement on horizontal pad.",['Brachialis'],"['Biceps Brachii', 'Brachioradialis']",['Wrist Flexors'],[]
108,Cable Alternating Preacher Curl,['Auxiliary'],['Isolated'],['Pull'],Grasp cable stirrups with each hand. Sit on preacher bench placing back of arms on pad with palms up.,Raise one stirrup upward toward shoulder of same arm. Lower stirrup until arm is fully extended. Repeat with opposite arm. Continue alternating between arms.,"Seat should be adjusted to allowarm pit to rest near top of pad. Back of upper arms should remain on pad throughout movement. The long head (lateral head) of Biceps Brachii is activated significantly more than short head (medial head) of Biceps Brachii since short head enters into active insufficiency as it continues to contract. At bottom position, weight stack in use should not make contact with remaining weight stack.",['Brachialis'],"['Biceps Brachii', 'Brachioradialis']",['Wrist Flexors'],[]
109,Cable Standing Preacher Curl,['Auxiliary'],['Isolated'],['Pull'],Stand behind preacher bench. Grasp cable bar with shoulder width underhand grip. Position back of arms on pad.,Raise cable bar toward shoulders. Lower cable bar until arms are fully extended. Repeat.,"Feet can be staggered and bent slightly (if needed) to allow armpit to rest near top of pad. Back of upper arm should remain on pad throughout movement. The long head (lateral head) of Biceps Brachii is activated significantly more than short head (medial head) of Biceps Brachii since short head enters into active insufficiency as it continues to contract. At bottom position, weight stack in use should not make contact with remaining weight stack. Also see movement on horizontal pad.",['Brachialis'],"['Biceps Brachii', 'Brachioradialis']",['Wrist Flexors'],[]
110,Cable One Arm Standing Preacher Curl,['Auxiliary'],['Isolated'],['Pull'],Standing behind standing preacher bench and grasp cable stirrup. Place back of arm on pad with palm up.,Raise stirrup upward toward shoulder of same arm. Lower stirrup until arm is fully extended. Repeat.,"Stirrup can be hung from one side of rack for easier access. Feet can be staggered and bent slightly (if needed) to allow armpit to rest near top of pad. Back of upper arm should remain on pad throughout movement. The long head (lateral head) of Biceps Brachii is activated significantly more than short head (medial head) of Biceps Brachii since short head enters into active insufficiency as it continues to contract. At bottom position, weight stack in use should not make contact with remaining weight stack.",['Brachialis'],"['Biceps Brachii', 'Brachioradialis']",['Wrist Flexors'],[]
111,Cable One Arm Preacher Curl,['Auxiliary'],['Isolated'],['Pull'],Grasp cable stirrup. Sit on preacher bench placing back of arm on pad with palm up.,Raise stirrup upward toward shoulder of same arm. Lower stirrup until arm is fully extended. Repeat.,"Seat should be adjusted to allow armpit to rest near top of pad. Back of upper arm should remain on pad throughout movement. The long head (lateral head) of Biceps Brachii is activated significantly more than short head (medial head) of Biceps Brachii since short head enters into active insufficiency as it continues to contract. At bottom position, weight stack in use should not make contact with remaining weight stack.",['Brachialis'],"['Biceps Brachii', 'Brachioradialis']",['Wrist Flexors'],[]
112,Cable Preacher Curl (stirrups),['Auxiliary'],['Isolated'],['Pull'],Grasp cable stirrups with each hand. Sit on preacher bench placing back of arms on pad with palms up.,Raise both stirrups upward toward shoulders. Lower stirrups until arm is fully extended. Repeat.,"Seat should be adjusted to allow armpit to rest near top of pad. Back of upper arms should remain on pad throughout movement. The long head (lateral head) of Biceps Brachii is activated significantly more than short head (medial head) of Biceps Brachii since short head enters into active insufficiency as it continues to contract. At bottom position, weight stack in use should not make contact with remaining weight stack.",['Brachialis'],"['Biceps Brachii', 'Brachioradialis']",['Wrist Flexors'],[]
113,Cable Prone Incline Curl,['Auxiliary'],['Isolated'],['Pull'],Lie prone on incline bench with shoulders near top of incline. Knees can rest on seat or legs can be straddled to sides. Grasp cable attachment with shoulder width underhand grip.,Raise bar until arms are flexed. Lower barbell until arms are fully extended. Repeat.,Also known as Cable Spider Curl. The long head (lateral head) of biceps brachii is activated significantly more than short head (medial head) of biceps brachii since short head enters into active insufficiency as it continues to contract. Also known as Cable Spider Curl.,['Brachialis'],"['Biceps Brachii', 'Brachioradialis']","['Wrist Flexors', 'Trapezius, Middle', 'Rhomboids']",[]
114,Dumbbell Concentration Curl,['Auxiliary'],['Isolated'],['Pull'],Sit on bench. Grasp dumbbell between feet. Place back of upper arm to inner thigh. Lean into leg to raise elbow slightly.,Raise dumbbell to front of shoulder. Lower dumbbell until arm is fully extended. Repeat. Continue with opposite arm.,The long head (lateral head) of Biceps Brachii is activated significantly more than short head (medial head) of Biceps Brachii since short head enters into active insufficiency as it continues to contract.,['Brachialis'],"['Biceps Brachii', 'Brachioradialis']","['Trapezius, Upper', 'Trapezius, Middle', 'Levator Scapulae', 'Obliques', 'Erector Spinae', 'Wrist Flexors']",[]
115,Dumbbell Preacher Curl,['Auxiliary'],['Isolated'],['Pull'],"Grasp dumbbell and sit on preacher bench. With arm bent and palm facing shoulder, place back of arm down on pad.",Lower dumbbell until arm is fully extended. Raise dumbbell until forearm is vertical. Repeat. Continue with opposite arm.,Seat should be adjusted to allow armpit to rest near top of pad. Back of upper arm should remain on pad throughout movement. Long head (lateral head) of Biceps Brachii is activated significantly more than short head (medial head) of Biceps Brachii since short head enters into active insufficiency as it continues to contract.,['Brachialis'],"['Biceps Brachii', 'Brachioradialis']",['Wrist Flexors'],[]
116,Dumbbell Standing Preacher Curl,['Auxiliary'],['Isolated'],['Pull'],"With dummbell in hand, arm bent, and palm facing shoulder, place back of arm on pad.",Lower dumbbell until arm is fully extended. Raise dumbbell until forearm is vertical. Repeat. Continue with opposite arm.,Body should be positioned to allow armpit to rest near top of pad. Back of upper arm should remain on pad throughout movement. Long head (lateral head) of Biceps Brachii is activated significantly more than short head (medial head) of Biceps Brachii since short head enters into active insufficiency as it continues to contract.,['Brachialis'],"['Biceps Brachii', 'Brachioradialis']",['Wrist Flexors'],[]
117,Dumbbell Standing Preacher Curl (on incline bench),['Auxiliary'],['Isolated'],['Pull'],"Stand behind incline bench adjusted 45º to 55º. With dumbbell in hand, arm bent, and palm facing shoulder, place back of arm on pad.",Lower dumbbell until arm is fully extended. Raise dumbbell until forearm is vertical. Repeat. Continue with opposite arm.,"Dumbbell Preacher Curl can be performed on back of incline bench if preacher bench is not available. However, terminal range of motion will be compromised when thickness of dumbbell does not allow for full extension of elbow.",['Brachialis'],"['Biceps Brachii', 'Brachioradialis']",['Wrist Flexors'],[]
118,Dumbbell Prone Incline Curl,['Auxiliary'],['Isolated'],['Pull'],"Lie prone on incline bench with shoulders near top of incline. Knees can rest on seat or legs can be straddled to sides. From elevated platform or partner, grasp dumbbell and position palms forward.",Raise dumbbells until arms are flexed. Lower dumbbells until arms are fully extended. Repeat.,"Alternatively, knees can also be placed on seat. The long head (lateral head) of Biceps Brachii is activated significantly more than short head (medial head) of Biceps Brachii since short head enters into active insufficiency as it continues to contract. Also known as Dumbbell Spider Curl.",['Brachialis'],"['Biceps Brachii', 'Brachioradialis']","['Wrist Flexors', 'Trapezius, Middle', 'Rhomboids']",[]
119,Lever Preacher Curl (plate loaded),['Auxiliary'],['Isolated'],['Pull'],Sit on curl machine placing back of arms on pad. Grasp lever handles with underhand grip. Align elbows at same pivot point as fulcrum of lever.,Raise lever handles toward shoulders. Lower handles until arms are fully extended. Repeat.,"Seat should be adjusted to allow armpit to rest near top of pad. Back of upper arm should remain on pad throughout movement. If no resistance is experienced during initial range of motion, make sure seat is adjusted to allow for back of arm to be positioned flush against arm pad. If resistance is still not experienced, consider keeping wrists in a slight flexed position to compensate. If machine has secondary lever (as shown), it is not as essential to position elbows in-line with the primary fulcrum, as would otherwise be required. Long head (lateral head) of Biceps Brachii is activated significantly more than short head (medial head) of Biceps Brachii since short head enters into active insufficiency as it continues to contract. Long head of Triceps Brachii is only significant activated as antagonist stabilizer when it approaches passive insufficiency as elbow nears full flexion.",['Brachialis'],"['Biceps Brachii', 'Brachioradialis']",['Wrist Flexors'],[]
120,"Lever Preacher Curl (arms high, plate loaded)",['Auxiliary'],['Isolated'],['Pull'],Sit on curl machine. Grasp lever handles with underhand grip. Align elbows at same pivot point as fulcrum of lever while placing back of arms up on pads.,Pull lever handles toward shoulders. Return handles until arms are fully extended. Repeat.,"Back of upper arms should remain on pad throughout movement. If machine has secondary lever (as shown), it is not as essential to position elbows in-line with the primary fulcrum, as would otherwise be required.",['Brachialis'],"['Biceps Brachii', 'Brachioradialis']",['Wrist Flexors'],[]
121,"Lever Alternating Preacher Curl (arms high, plate loaded)",['Auxiliary'],['Isolated'],['Pull'],Sit on curl machine. Grasp lever handles with underhand grip. Align elbows at same pivot point as fulcrum of lever while placing back of arms up on pads.,Pull one lever handle toward shoulder. Return handle until arm is fully extended. Repeat with opposite arm. Continue alternating movement between arms.,"Back of upper arms should remain on pad throughout movement. If machine has secondary lever (as shown), elbows can be positioned further away from primary fulcrum. Long head (lateral head) of Biceps Brachii is activated significantly more than short head (medial head) of Biceps Brachii since short head enters into active insufficiency as it continues to contract. Long head of Triceps Brachii is only significantly activated as antagonist stabilizer when it approaches passive insufficiency as elbow nears full flexion. See exercise performed with both arms simultaneously.",['Brachialis'],"['Biceps Brachii', 'Brachioradialis']",['Wrist Flexors'],[]
122,Lever Standing Preacher Curl (plate loaded),['Auxiliary'],['Isolated'],['Pull'],Stand behind arm pad and face lever handles on opposite side. Place one foot forward under arm pad and opposite foot back on foot bar. Lean over arm pads and grasp handles with slightly narrower than shoulder width underhand grip. Squat down and position back of upper arms on arm pads.,Raise lever handles toward shoulders. Lower handles until arms are fully extended. Repeat.,Position armpit to rest near top of pad. Back of upper arm should remain on pad throughout movement. Notice that this machine has secondary lever so elbows are not aligned with primary fulcrum. Also see movement performed with narrow grip. The particular machine shown doubles as Triceps Extension Machine by placing weight on opposite side of fulcrum. Long head (lateral head) of Biceps Brachii is activated significantly more than short head (medial head) of Biceps Brachii since short head enters into active insufficiency as it continues to contract. Long head of Triceps Brachii is only significantly activated as antagonist stabilizer when it approaches passive insufficiency as elbow nears full flexion.,['Brachialis'],"['Biceps Brachii', 'Brachioradialis']",['Wrist Flexors'],[]
123,Lever Preacher Curl,['Auxiliary'],['Isolated'],['Pull'],Sit on curl machine placing back of arms on pad. Grasp lever handles with underhand grip. Align elbows at same pivot point as fulcrum of lever.,Raise lever handles toward shoulders. Lower handles until arms are fully extended. Repeat.,"Seat should be adjusted to allow armpit to rest near top of pad. Back of upper arm should remain on pad throughout movement. If machine has secondary lever (as shown), it is not as essential to position elbows in-line with the primary fulcrum, as would otherwise be required. Long head (lateral head) of Biceps Brachii is activated significantly more than short head (medial head) of Biceps Brachii since short head enters into active insufficiency as it continues to contract. Long head of Triceps Brachii is only significant activated as antagonist stabilizer when it approaches passive insufficiency as elbow nears full flexion. Also see movements performed on machine with no seat and arms positioned higher.",['Brachialis'],"['Biceps Brachii', 'Brachioradialis']",['Wrist Flexors'],[]
124,Lever Preacher Curl (arms high),['Auxiliary'],['Isolated'],['Pull'],Sit on curl machine. Grasp lever handles with underhand grip. Align elbows at same pivot point as fulcrum of lever while placing back of arms up on pads.,Pull lever handles toward shoulders. Return handles until arms are fully extended. Repeat.,"Back of upper arms should remain on pad throughout movement. If machine has secondary lever (as shown), it is not as essential to position elbows in-line with the primary fulcrum, as would otherwise be required.",['Brachialis'],"['Biceps Brachii', 'Brachioradialis']",['Wrist Flexors'],[]
125,Lever Alternating Preacher Curl (arms high),['Auxiliary'],['Isolated'],['Pull'],Sit on curl machine. Grasp lever handles with underhand grip. Align elbows at same pivot point as fulcrum of lever while placing back of arms up on pads.,Pull one lever handle toward shoulder. Return handle until arm is fully extended. Repeat with opposite arm. Continue alternating movement between arms.,"Back of upper arms should remain on pad throughout movement. If machine has secondary lever (as shown), elbows can be positioned further away from primary fulcrum. Long head (lateral head) of Biceps Brachii is activated significantly more than short head (medial head) of Biceps Brachii since short head enters into active insufficiency as it continues to contract. Long head of Triceps Brachii is only significantly activated as antagonist stabilizer when it approaches passive insufficiency as elbow nears full flexion. See exercise performed with both arms simultaneously.",['Brachialis'],"['Biceps Brachii', 'Brachioradialis']",['Wrist Flexors'],[]
126,Lever Standing Preacher Curl,['Auxiliary'],['Isolated'],['Pull'],Stand behind arm pad and face lever handles on opposite side. Place one foot forward under arm pad and opposite foot back on foot bar. Lean over arm pads and grasp handles with slightly narrower than shoulder width underhand grip. Squat down and position back of upper arms on arm pads.,Raise lever handles toward shoulders. Lower handles until arms are fully extended. Repeat.,Position armpit to rest near top of pad. Back of upper arm should remain on pad throughout movement. Notice that this machine has secondary lever so elbows are not aligned with primary fulcrum. This particular machine also features weight pack that can be positioned closer or further away from fulcrum thereby making resistance easier or harder. Long head (lateral head) of Biceps Brachii is activated significantly more than short head (medial head) of Biceps Brachii since short head enters into active insufficiency as it continues to contract. Long head of Triceps Brachii is only significantly activated as antagonist stabilizer when it approaches passive insufficiency as elbow nears full flexion.,['Brachialis'],"['Biceps Brachii', 'Brachioradialis']",['Wrist Flexors'],[]
127,Suspended Arm Curl,['Auxiliary'],['Isolated'],['Pull'],"Grasp suspension handles and momentarily step back until arms are extended forward and straight. While keeping arms straight and shoulders back, step forward so body is reclined back. Position palms up or slightly inward.","Bring handles toward shoulders by flexing arms, while keeping elbows pointed forward. Return by straightening arms and repeat.","Dismounting can be achieved by walking backward until body is upright. Also known as Suspended Biceps Curl, arguably somewhat of a misnomer. The positioning of arms, with elbows high, places short head (medial head) of Bicep Brachii in active insufficiency as arm continues to flex. The long head of Biceps Brachii (lateral head) and in particular, Brachialis are primary movers in this position.",['Brachialis'],"['Biceps Brachii', 'Brachioradialis']","['Erector Spinae', 'Gluteus Maximus', 'Hamstrings', 'Wrist Flexors', 'Trapezius, Middle', 'Rhomboids']",[]
