,excercise_name,utility,mechanics,force,preparation,execution,comments,target_muscles,synergist_muscles,stabalizer_muscles,dynamic_stabilizer_muscles
122,Sled Hack Press,"['Basic', 'Auxiliary']",['Compound'],['Push'],Sit on sled with back of hips against back pad. Place feet on platform shoulder width or slightly wider. Extend hips and knees. Release dock lever(s).,Lower sled by flexing hips and knees until either is near complete flexion. Raise sled by extending knees and hips. Repeat.,"If available, re-engage support lever in extended position before dismounting. If insufficient hip flexibility forces pelvis to pull away from back pad at lower portions of movement, only lower sled just short of spinal articulation. Keep knees pointed same directions as feet. Do not allow heels to raise off of platform, pushing with both heel and forefoot. Placing feet slightly high on platform emphasize Gluteus Maximus. Placing feet slightly lower on platform emphasize Quadriceps.",['Gluteus Maximus'],"['Quadriceps', 'Adductor Magnus', 'Soleus']",[],[]
123,Sled Lying Leg Press,['Basic'],['Compound'],['Push'],Lie supine on platform with shoulders against pad. Place feet slightly high on platform.,Extend hips and knees. Return until hips are completely flexed. Repeat.,"Adjust machine to accommodate near full range of motion without forcing hips to rise at waist. Keep knees pointed same directions as feet. Do not allow heels to raise off of platform, pushing with both heel and forefoot.",['Gluteus Maximus'],"['Quadriceps', 'Adductor Magnus', 'Soleus']",[],[]
124,Sled Lying Leg Press (plate loaded),['Basic'],['Compound'],['Push'],Lie supine on platform with shoulders against pad. Place feet slightly high on platform. Extend hips and knees. Release dock lever and grasp handles to sides.,Bring sled toward platform by flexing hips and knees until knees are just short of complete flexion or until hips are completely flexed. Return by extending knees and hips. Repeat.,"If available, re-engage support lever in extended position before dismounting. Allow for full range of motion without forcing hips to rise at waist. Keep knees pointed same directions as feet. Do not allow heels to raise off of platform, pushing with both heel and forefoot. Placing feet slightly high on platform emphasize Gluteus Maximus. Placing feet slightly lower on platform emphasize Quadriceps.",['Gluteus Maximus'],"['Quadriceps', 'Adductor Magnus', 'Soleus']",[],[]
125,Sled Single Leg Lying Leg Press (plate loaded),['Auxiliary'],['Compound'],['Push'],"Lie supine on platform with shoulders against pad. Place feet slightly high on platform. Prop one leg up, on support if available. Extend hip and knee of leg positioned on platform. Release dock lever and grasp handles to sides if available.",Bring sled toward platform by flexing hip and knee of supporting leg until knee is just short of complete flexion or until hip is completely flexed. Return by extending knee and hip. Repeat. Continue with opposite leg.,"If available, re-engage support lever in extended position before dismounting. Allow for full range of motion without forcing hips to rise at waist. Keep knee pointed same directions as foot. Do not allow heel to raise off of platform, pushing with both heel and forefoot. Placing foot slightly high on platform emphasizes Gluteus Maximus. Placing foot slightly lower on platform emphasizes Quadriceps.",['Gluteus Maximus'],"['Quadriceps', 'Adductor Magnus', 'Soleus']","['Gluteus Medius', 'Gluteus Minimus', 'Quadratus Lumborum', 'Obliques']",[]
126,Sled Single Leg Lying Leg Press,['Auxiliary'],['Compound'],['Push'],Lie supine on platform with shoulders against pad. Place foot slightly high on platform. Position other leg with lower leg parallel to platform.,Push platform by extending knee and hip until knee is straight. Return by bending hip and knee of supporting leg until knee is just short of complete flexion or until hip is completely flexed. Repeat. Continue with opposite leg.,"Allow for full range of motion without forcing hips to bend at waist. Keep knee pointed same directions as foot. Do not allow heel to raise off of platform, pushing with both heel and forefoot. Placing foot slightly high on platform emphasizes Gluteus Maximus. Placing foot slightly lower on platform emphasizes Quadriceps.",['Gluteus Maximus'],"['Quadriceps', 'Adductor Magnus', 'Soleus']","['Gluteus Medius', 'Gluteus Minimus', 'Quadratus Lumborum', 'Obliques']",[]
127,Sled Seated Leg Press,['Basic'],['Compound'],['Push'],Sit on machine with back on padded support. Place feet slightly high on platform. Grasp handles to sides.,Extend knees and hips until knees are fully extended. Return until hips are completely flexed. Repeat.,"Adjust seat and back support to accommodate near full range of motion without forcing hips to bend at waist. Keep knees pointed same directions as feet. Do not allow heels to raise off of platform, pushing with both heel and forefoot. Placing feet slightly high on platform emphasize Gluteus Maximus. Placing feet slightly lower on platform emphasize Quadriceps.",['Gluteus Maximus'],"['Quadriceps', 'Adductor Magnus', 'Soleus']",[],[]
128,Sled Vertical Leg Press,['Basic'],['Compound'],['Push'],Lie on declined back pad with hips under weighted sled. Place feet on platform. Raise weight by extending hips and knees. Release dock levers and grasp handles to sides.,Lower sled by flexing hips and knees until knees are just short of complete flexion or just before hips raise up from pad. Return by extending knees and hips. Repeat.,"Flexible hip flexion is required for fuller range of motion through knee. Lower weight just short of hips, leaving back support. Keep knees pointed same directions as feet. Do not allow heels to raise off of platform, pushing with both heel and forefoot, or center of feet if platform is shorter than length of feet.",['Gluteus Maximus'],"['Quadriceps', 'Adductor Magnus', 'Soleus']",[],[]
129,Sled Single Leg Vertical Leg Press,['Auxiliary'],['Compound'],['Push'],Lie on declined back pad with hips under weighted sled. Place both feet on platform. Raise weight by extending hips and knees. Place foot down off of foot platform. Release dock levers and grasp handles to sides.,Lower sled by flexing leg until knees are just short of complete flexion or just before hips raise up from pad. Push weight up by extending knee and hip. Repeat and continue with opposite leg.,"Re-engage support lever in extended position before dismounting. Flexible hip flexion is required for fuller range of motion through knee. Lower weight just short of hips, leaving back support. Keep knees pointed same directions as feet. Do not allow heel to raise off of platform, pushing with both heel and forefoot, or center of foot if platform is shorter than length of feet.",['Gluteus Maximus'],"['Quadriceps', 'Adductor Magnus', 'Soleus']",[],[]
130,Sled Kneeling Glute Kickback,['Auxiliary'],['Compound'],['Push'],"Kneel on machine by placing knees on lower pad and feet against bars to rear, if available. Place forearms on padded armrest, and grip handles. Position one foot up so middle of sole is positioned under foot bar.",Push foot bar up by extending leg back as far as possible. Return leg to original position and repeat. Continue with opposite leg.,None,['Gluteus Maximus'],['Adductor Magnus'],"['Obliques', 'Erector Spinae', 'Quadratus Lumborum', 'Gluteus Medius', 'Gluteus Minimus']",[]
131,Sled Standing Glute Kickback,['Auxiliary'],['Compound'],['Push'],Straddle sled and place foot on pedal. Place chest on pad and grasp handles.,Push platform back by extending leg back until straight. Return leg to original position. Repeat. Continue with opposite leg.,None,['Gluteus Maximus'],"['Quadriceps', 'Adductor Magnus']","['Obliques', 'Erector Spinae', 'Quadratus Lumborum', 'Gluteus Medius', 'Gluteus Minimus']",[]
132,Sled Rear Lunge,['Auxiliary'],['Compound'],['Push'],Position shoulders under padded bars handles. Place feet under bar or just slightly forward. Straighten legs so weight is lifted. Disengage dock lever(s) if available. Place feet slightly forward.,"Step back with one leg while bending supporting leg. Plant forefoot far back on floor. Lower body by flexing knee and hip of supporting leg until knee of rear leg is almost in contact with floor. Return to original standing position by extending hip and knee of forward supporting leg and return rear leg next to supporting leg. Repeat movement with opposite legs, alternating between sides.","If available, re-engage dock lever(s) in extended position before dismounting. Keep torso upright during lunge; flexible hip flexors are important. Forward knee should point same direction as foot throughout lunge. A long lunge with feet slightly forward emphasizes Gluteus Maximus; short lunge with feet under the bar emphasizes Quadriceps.",['Gluteus Maximus'],"['Quadriceps', 'Adductor Magnus', 'Soleus']","['Erector Spinae', 'Gluteus Medius', 'Gluteus Minimus', 'Quadratus Lumborum', 'Obliques']",[]
133,Sled Squat,['Basic'],['Compound'],['Push'],"Squat down to place shoulders under padded bars. Lean back against back pad if available. Place feet shoulder width apart, slightly in front of shoulders.","If hand or lever lock is available, disengage weight, squat to lowest position and re-engage lock. Lift sled by extending knees and hips until legs are straight. Lower sled by bending knees forward slightly while allowing hips to bend back behind, keeping back straight and knees pointed same direction as feet. Descend until thighs are just past parallel to floor. Return and repeat.","On apparatuses with hand or lever lock, return sled to very bottom, disengage weight, return sled to mid-upper position, and re-engage weight before stepping out. Some Sled Squat apparatuses have back pads like the one shown, whereas, Sled Squat apparatuses have no back pad requiring additional recruitment of stabilizer muscles. Keep head facing forward, back straight and feet flat on floor; equal distribution of weight through forefoot and heel. Knees should point same direction as feet throughout movement.",['Gluteus Maximus'],"['Quadriceps', 'Adductor Magnus', 'Soleus']",[],[]
134,Sled Hack Squat,"['Basic', 'Auxiliary']",['Compound'],['Push'],Lie supine on platform with shoulders against pad. Place feet high up on platform. Extend hips and knees. Release dock levers.,Lower sled by flexing hips and knees until hips are completely flexed. Raise sled by extending knees and hips. Repeat.,"If available, re-engage support lever in extended position before dismounting. If insufficient hip flexibility forces pelvis to pull away from back pad at lower portions of movement, only lower sled just short of spinal articulation. Keep knees pointed same directions as feet. Do not allow heels to raise off of platform, pushing with both heel and forefoot. Placing feet slightly high on platform emphasize Gluteus Maximus. Placing feet slightly lower on platform emphasize Quadriceps.",['Gluteus Maximus'],"['Quadriceps', 'Adductor Magnus', 'Soleus']",[],[]
135,Sled Single Leg Hack Squat,['Auxiliary'],['Compound'],['Push'],Lie supine on platform with shoulders against pad. Place feet high up on platform. Extend hips and knees. Cross lower leg above knee of supporting leg. Release dock lever(s).,Lower sled by flexing hips and knee of supporting leg until knees are just short of complete flexion. Raise sled by extending knee and hips. Repeat. Continue with opposite leg.,"If available, re-engage dock lever(s) in extended position before dismounting. Adjust machine to accommodate near full range of motion without forcing pelvis to rise at waist. Keep knee pointed same direction as feet. Do not allow heel to raise off of platform, pushing with both heel and forefoot.",['Gluteus Maximus'],"['Quadriceps', 'Adductor Magnus', 'Soleus']","['Gluteus Medius', 'Gluteus Minimus', 'Quadratus Lumborum', 'Obliques']",[]
136,Smith Bent Knee Good-morning,[],[],[],Position bar on back of shoulders. Disengage bar by rotating bar back. Grasp bar to sides.,Bend hips to lower torso forward until parallel to floor. Bend knees slightly during descent. Raise torso until hips are extended. Repeat.,"Begin with light weight and add additional weight gradually to allow adequate adaptation. Throughout lift, keep back straight. Knees will have to bend more with those with less hamstring flexibility. Knees can be kept bent throughout movement. Also see straight leg Goodmorning, emphasizing Hamstrings.",['Gluteus Maximus'],"['Adductor Magnus', 'Hamstrings']","['Erector Spinae', 'Quadriceps']",[]
137,Smith Deadlift,['Basic'],['Compound'],['Pull'],Stand with shoulder width or narrower stance with feet flat beneath bar. Grasp bar with shoulder width or slightly wider mixed grip or slightly wider. Disengage bar by rotating bar back.,"Return weight toward floor by bending hips back while allowing knees to bend forward slightly, keeping back straight and knees pointed same direction as feet. Lift bar by extending hips and knees to full extension. Pull shoulders back at top of lift if rounded. Return and repeat.","Throughout lift, keep hips low, shoulders high, arms and back straight. Knees should point same direction as feet throughout movement. Keep bar close to body to improve mechanical leverage. See Smith Deadlift under Erector Spinae. Also see Deadlift Analysis.",['Gluteus Maximus'],"['Quadriceps', 'Adductor Magnus', 'Hamstrings (top half)', 'Soleus']","['Erector Spinae', 'Trapezius, Middle', 'Trapezius, Upper', 'Levator Scapulae', 'Rhomboids']",[]
138,Smith Stiff Leg Deadlift,"['Basic', 'Auxiliary']",['Compound'],['Pull'],Stand with shoulder width or narrower stance on elevated platform with thigh against bar. Grasp bar with shoulder width or slightly wider overhand grip. Disengage bar by rotating bar back.,"With knees slightly bent, lower bar toward top of feet by bending hips. Keep waist straight, flexing only slightly at bottom. Lift bar by extending at hips until standing upright. Pull shoulders back slightly if rounded. Extend knees at top if desired. Repeat.",Lower back may bend slightly during full hip flexion. Target muscle is exercised isometrically if lower back does not bend. Begin with light weight and add additional weight gradually to allow adequate adaptation.,['Gluteus Maximus'],"['Erector Spinae', 'Adductor Magnus', 'Hamstrings']","['Quadriceps', 'Trapezius, Middle', 'Rhomboids', 'Latissimus Dorsi', 'Trapezius, Upper', 'Levator Scapulae', 'Trapezius, Lower']",[]
139,Smith Straight-back Stiff-leg Deadlift,['Auxiliary'],['Isolated'],['Pull'],Stand with shoulder width or narrower stance with thigh against bar. Grasp bar with shoulder width or slightly wider overhand grip. Disengage bar by rotating bar back.,"With knees bent, lower bar toward top feet by bending hips and keeping waist straight. Lift bar by extending at hips until standing upright. Pull shoulders back slightly if rounded. Extend knees at top if desired. Repeat.","Throughout lift, keep arms and back straight. Do not pause or bounce at bottom of lift. Do not lower weight beyond mild stretch. Full range of motion will vary from person to person depending on flexibility. Stand on elevated platform if smith machine does not allow full range of motion. Those with less flexibility may have to bend their knees more. Knees can be kept bent throughout movement. Also see Stiff Leg Deadlift.",['Gluteus Maximus'],"['Adductor Magnus', 'Hamstrings']","['Erector Spinae', 'Quadriceps', 'Trapezius, Middle', 'Rhomboids', 'Latissimus Dorsi', 'Trapezius, Upper', 'Levator Scapulae', 'Trapezius, Lower']",[]
140,Smith Rear Lunge,['Auxiliary'],['Compound'],['Push'],"With bar upper chest height, position bar on back of shoulders and grasp bar to sides. Place feet under bar or slightly forward. Straighten legs so weight is lifted. Disengage bar by rotating bar back. Place feet slightly forward.","Step back with one leg while bending supporting leg. Plant forefoot far back on floor. Lower body by flexing knee and hip of supporting leg until knee of rear leg is almost in contact with floor. Return to original standing position by extending hip and knee of forward supporting leg and return rear leg next to supporting leg. Repeat movement with opposite legs, alternating between sides.",Keep torso upright during lunge; flexible hip flexors are important. Forward knee should point same direction as foot throughout lunge. A long lunge with feet slightly forward emphasizes Gluteus Maximus; short lunge with feet under the bar emphasizes Quadriceps.,['Gluteus Maximus'],"['Quadriceps', 'Adductor Magnus', 'Soleus']","['Erector Spinae', 'Gluteus Medius', 'Gluteus Minimus', 'Quadratus Lumborum', 'Obliques']",[]
141,Smith Single Leg Split Squat,['Auxiliary'],['Compound'],['Push'],"Place bench behind smith bar. With bar upper chest height, position bar on back of shoulders and grasp bar to sides. Place foot slightly forward under bar. Extend other leg back and place top of foot on bench. Disengage bar by rotating bar back.",Lower body by flexing knee and hip of front leg until knee of rear leg is almost in contact with floor. Return to original standing position by extending hip and knee of forward leg. Repeat. Continue with opposite leg.,Keep torso upright during squat; flexible hip flexors are important. Forward knee should point same direction as foot throughout movement. Keep foot flat on floor. Position foot slightly forward to distribute force on hip extensors. May also be referred to as Smith Bulgarian Squat.,['Gluteus Maximus'],"['Quadriceps', 'Adductor Magnus', 'Soleus']","['Erector Spinae', 'Gluteus Medius', 'Gluteus Minimus']",[]
142,Smith Split Squat,['Auxiliary'],['Compound'],['Push'],"With bar upper chest height, position bar on back of shoulders and grasp bar to sides. Place one foot forward and forefoot of other leg further back. Disengage bar by rotating bar back.",Lower body on other leg by flexing knees and hips of both legs until knee of rear leg is almost in contact with floor. Return to original straddled position by extending hips and knees of both legs. Repeat. Continue with opposite leg.,Keep torso upright during movement; flexible hip flexors are important. Knees should point same direction as feet throughout movement. A forward foot further forward will emphasize Gluteus Maximus; forward foot more closer under bar will emphasize Quadriceps.,['Gluteus Maximus'],"['Quadriceps', 'Adductor Magnus', 'Soleus']",['Erector Spinae'],[]
143,Smith Squat,['Basic'],['Compound'],['Push'],"With bar upper chest height, position bar on back of shoulders and grasp bar to sides. Place feet slightly forward. Disengage bar by rotating bar back.","Squat down by bending hips back while allowing knees to bend forward slightly, keeping back straight and knees pointed same direction as feet. Descend until thighs are just past parallel to floor. Extend knees and hips until legs are straight. Return and repeat.","Keep head facing forward, back straight and feet flat on floor; equal distribution of weight through forefoot and heel. Knees should point same direction as feet throughout movement. See Smith Squat Analysis.",['Gluteus Maximus'],"['Quadriceps', 'Adductor Magnus', 'Soleus']",['Erector Spinae'],[]
144,Smith Single Leg Squat,['Auxiliary'],['Compound'],['Push'],"With bar upper chest height, position bar on back of shoulders and grasp bar to sides. Place feet slightly forward and cross lower leg above knee of supporting leg. Disengage bar by rotating bar back.","Bend knee slightly forward while allowing hips to bend, keeping back straight and knee pointed same direction of foot. Descend until thigh of supporting leg is just past parallel to floor. Extend knee and hip until leg is straight. Return and repeat.","Keep head facing forward, back straight and foot flat on floor; equal distribution of weight through forefoot and heel. Forward knee should point same direction as foot throughout movement.",['Gluteus Maximus'],"['Quadriceps', 'Adductor Magnus', 'Soleus']","['Erector Spinae', 'Gluteus Medius', 'Gluteus Minimus', 'Quadratus Lumborum', 'Obliques']",[]
145,Smith Front Squat,['Auxiliary'],['Compound'],['Push'],"With bar upper chest height, grasp bar with overhand shoulder width grip. Position bar on front of shoulders with elbows forward and wrists hyperextended. Place feet slightly forward. Disengage bar by rotating bar back.","Squat down by bending hips back while allowing knees to bend forward , keeping back straight and knees pointed same direction as feet. Descend until thighs are just past parallel to floor. Extend knees and hips until legs are straight. Return and repeat.","Keep head facing forward, back straight and feet flat on floor; equal distribution of weight through forefeet and heel. Knees should point same direction as feet throughout movement. Also see bodybuilding-style Smith Squat and Smith Squat Analysis.",['Gluteus Maximus'],"['Quadriceps', 'Adductor Magnus', 'Soleus']","['Erector Spinae', 'Deltoid, Anterior', 'Deltoid, Lateral', 'Pectoralis Major, Clavicular', 'Trapezius, Upper', 'Levator Scapulae', 'Trapezius, Middle', 'Trapezius, Lower', 'Serratus Anterior']",[]
146,Smith Hack Squat,['Auxiliary'],['Compound'],['Push'],Stand with back of thighs or gluteus against bar. Grasp bar from behind with overhand grip. Disengage bar by rotating bar back.,"Squat down by bending knees forward while allowing hips to bend back behind, keeping back straight and knees pointed same direction as feet. Descend until thighs are too close to parallel to floor and bar is behind lower leg. Lift bar by extending hips and knees to full extension. Repeat.","Throughout lift, keep hips low, shoulders high, arms and back straight. Knees should point same direction as feet throughout movement. See Smith Squat Analysis.",['Gluteus Maximus'],"['Quadriceps', 'Adductor Magnus', 'Soleus']","['Erector Spinae', 'Trapezius, Middle', 'Trapezius, Upper', 'Levator Scapulae']",[]
147,Smith Wide Squat,['Basic'],['Compound'],['Push'],"With bar upper chest height, position bar on back of shoulders and grasp bar to sides. Place feet wide, pointing outward 45° to 30°. Disengage bar by rotating bar back.","Squat down by bending hips back while allowing knees to bend forward slightly, keeping back straight and knees pointed same direction as feet. Descend until thighs are just past parallel to floor. Extend knees and hips until legs are straight. Return and repeat.","Keep head facing forward, back straight and feet flat on floor; equal distribution of weight through forefoot and heel. Knees should point same direction as feet throughout movement. See Smith Squat Analysis.",['Gluteus Maximus'],"['Quadriceps', 'Adductor Magnus', 'Soleus']",['Erector Spinae'],[]
148,Weighted Belt Squat,"['Basic', 'Auxiliary']",['Compound'],['Push'],Place weight on dip belt around waist. Step up onto boxes or benches spaced apart; foot on each bench. Arms can be extended forward throughout exercise.,"Squat down by bending hips back while allowing knees to bend forward slightly, keeping back straight and knees pointed same direction as feet. Descend until thighs are just past parallel to floor. Squat up by extending knees and hips until legs are straight. Return and repeat.","Keep head facing forward, back straight, chest high, and feet flat on surface; equal distribution of weight through forefoot and heel. Knees should point same direction as feet throughout movement. See Squat Analysis. Also see similar exercise Cable Belt Squat.",['Gluteus Maximus'],"['Quadriceps', 'Adductor Magnus', 'Soleus']",[],[]
149,Weighted Front Squat,['Auxiliary'],['Compound'],['Push'],Stand with feet shoulder width or slightly narrower apart. Holding weight plate upper chest height with both hands.,"Squat down by bending hips back while allowing knees to bend forward, keeping back straight and knees pointed same direction as feet. Descend until thighs are just past parallel to floor. Extend knees and hips until legs are straight. Return and repeat.","Keep head facing forward, back straight, chest high, and feet flat on floor; equal distribution of weight through forefoot and heel. Knees should point same direction as feet throughout movement. See Squat Analysis. Also see Kettlebell Goblet Squat.",['Gluteus Maximus'],"['Quadriceps', 'Adductor Magnus', 'Soleus']","['Erector Spinae', 'Deltoid, Anterior', 'Deltoid, Lateral', 'Supraspinatus', 'Pectoralis Major, Clavicular', 'Trapezius, Upper', 'Trapezius, Middle', 'Levator Scapulae', 'Trapezius, Lower', 'Serratus Anterior', 'Brachioradialis', 'Brachialis', 'Biceps Brachii']",[]
150,Weighted Reverse Hyper-extension,['Auxiliary'],['Isolated'],['Push'],Place sandbag or medicine ball between ankles. Lay torso and waist on bench and grasp handles. Feet should be above floor with legs straight.,Raise weight by extending hips as high as possible until legs are nearly straight. Lower legs to original position. Repeat.,"Exercise can be performed without added weight. Some individuals may be able to articulate both through the hips and through the lower back (i.e. lumbar spine), in which case, Erector Spinae also becomes synergist.",['Gluteus Maximus'],['Hamstrings'],['Erector Spinae'],[]
151,Weighted Single Leg Squat,['Auxiliary'],['Compound'],['Push'],"Stand with arms extended out in front, holding medicine ball or weight plate. Balance on one leg with opposite leg extended forward off of ground.",Squat down as far as possible while keeping leg elevated off of floor. Keep supporting knee pointed same direction as foot supporting. Raise body back up to original position until knee and hip of supporting leg is straight. Return and repeat. Continue with opposite leg.,Supporting knee should point same direction as foot throughout movement. Range of motion will be improved with greater leg strength and glute flexibility. Significant spinal flexion occurs at bottom of deep single leg squat to maintain center of gravity over foot. Erector Spinae becomes a stabilizer if spine is kept straight.,['Gluteus Maximus'],"['Quadriceps', 'Adductor Magnus', 'Soleus', 'Erector Spinae (see notes)']","['Gluteus Medius', 'Gluteus Minimus', 'Quadratus Lumborum', 'Obliques', 'Rectus Abdominis']",[]
152,Kettlebell Front Squat,['Auxiliary'],['Compound'],['Push'],"Hold two kettlebells in front of shoulders, one with each arm positioned close to body. Stand with feet shoulder width or slightly wider.","Bend knees slightly forward while allowing hips to bend back behind, keeping back taut and knees pointed same direction as feet. Descend until thighs are just past parallel to floor. Extend knees and hips until legs are straight. Return and repeat.","Wrist supporting kettlebell should be held straight. Keep head facing forward, back straight, chest high, arms straight to sides, and feet fl at on floor; equal distribution of weight through forefoot and heel. Knees should point same direction as feet throughout movement. See Squat Analysis and Dumbbell Front Squat.",[],[],[],[]
153,Kettlebell Overhead Split Squat,['Auxiliary'],['Compound'],['Push'],Clean and Jerk kettlebell over head. Stand with feet far apart; leg on side of kettlebell should be placed behind and opposite foot should be positioned forward. Arm should be fully extended upward supporting kettlebell.,"Squat down by flexing knee and hip of front leg. Allow heel of rear foot to rise up while knee of rear leg bends slightly, until it almost makes contact with floor. Return to original standing position by extending hip and knee of forward leg. Repeat. Clean and Jerk weight with opposite arm and squat with other leg forward.","Knees should point same direction as feet throughout movement. Heel of rear foot can be kept elevated off floor throughout movement as shown. Keep torso upright during squat; flexible hip flexors are important. With feet further apart: Gluteus Maximus is emphasized, Quadriceps are less emphasized. Wrist supporting kettlebell should be held straight.",[],[],[],[]
154,Kettlebell Overhead Rear Lunge,['Auxiliary'],['Compound'],['Push'],Clean and Jerk kettlebell over head. Stand with arm fully extended upward supporting kettlebell.,Step back with leg on opposite side of kettlebell while bending supporting leg. Plant forefoot far back on floor. Lower body by flexing knee and hip of supporting leg until knee of rear leg is almost in contact with floor. Return to original standing position by extending hip and knee of forward supporting leg and return rear leg next to supporting leg. Repeat. Clean and Jerk weight with opposite arm and lunge on other leg.,Keep torso upright during lunge; flexible hip flexors are important. Forward knee should point same direction as foot throughout lunge. A long lunge emphasizes Gluteus Maximus; short lunge emphasizes Quadriceps. Wrist supporting kettlebell should be held straight.,[],[],[],[]
155,Lunge,"['Basic', 'Auxiliary']",['Compound'],['Push'],Stand with hands on hips or in front of body.,"Lunge forward with first leg. Land on heel, then forefoot. Lower body by flexing knee and hip of front leg until knee of rear leg is almost in contact with floor. Return to original standing position by forcibly extending hip and knee of forward leg. Repeat by alternating lunge with opposite leg.",Keep torso upright during lunge; flexible hip flexors are important. Lead knee should point same direction as foot throughout lunge. A long lunge emphasizes Gluteus Maximus; short lunge emphasizes Quadriceps.,['Gluteus Maximus'],"['Quadriceps', 'Adductor Magnus', 'Soleus']","['Tibialis Anterior', 'Gluteus Medius', 'Gluteus Minimus', 'Quadratus Lumborum', 'Obliques']",[]
156,Rear Lunge,"['Basic', 'Auxiliary']",['Compound'],['Push'],Stand with hands on hips or in front of body.,Step back with one leg while bending supporting leg. Plant forefoot far back on floor. Lower body by flexing knee and hip of supporting leg until knee of rear leg is almost in contact with floor. Return to original standing position by extending hip and knee of forward supporting leg and return rear leg next to supporting leg. Repeat movement with opposite legs alternating between sides.,Keep torso upright during lunge; flexible hip flexors are important. Forward knee should point same direction as foot throughout lunge. A long lunge emphasizes Gluteus Maximus; short lunge emphasizes Quadriceps.,['Gluteus Maximus'],"['Quadriceps', 'Adductor Magnus', 'Soleus']","['Gluteus Medius', 'Gluteus Minimus', 'Quadratus Lumborum', 'Obliques']",[]
157,Reverse Hyper-extension,['Auxiliary'],['Isolated'],['Push'],Lay torso and waist on bench and grasp handles. Feet should be above floor with legs straight.,Raise legs by extending hips as high as possible until legs are nearly straight. Lower legs to original position. Repeat.,Also see Reverse Hyper-extension performed with exercise ball on bench.,['Gluteus Maximus'],['Hamstrings'],['Erector Spinae'],[]
158,Reverse Hyper-extension (on stability ball),['Auxiliary'],['Isolated'],['Push'],Lay prone with waist on stability ball. Grasp secure anchor or bar near floor. Feet should be above floor with legs straight.,"Holding firmly on anchor, extend legs upward by lifting and straightening leg as high as possible. Lower legs to original position with thighs close to stability ball. Repeat.","Since knee is initially bent significantly, hamstrings are not significantly involved. Also see Reverse Hyper-extension performed with exercise ball on bench.",['Gluteus Maximus'],[],['Erector Spinae'],[]
159,Single Leg Hip Bridge,['Auxiliary'],['Isolated'],['Push'],Lie on floor or mat. Place one leg straight and bend the other leg with foot flat on floor or mat. Place arms down on mat to each side of hips.,"Raise body by extending hip of bent leg, keeping extended leg and hip straight. Return to original position by lowering body with extended leg and hip straight. Repeat and continue with opposite sides.",Hamstring remains in active insufficiency throughout movement since knee is significantly flexed and hip does not flex beyond 90 degrees. Adductor Magnus does not assist since hip extension does not occur in fully flexed position.,['Gluteus Maximus'],[],[],[]
160,Single Leg Squat (pistol),"['Basic', 'Auxiliary']",['Compound'],['Push'],Stand with arms extended out in front. Balance on one leg with opposite leg extended forward off of ground.,Squat down as far as possible while keeping leg elevated off of floor. Keep back as straight as possible and supporting knee pointed same direction as foot supporting. Raise body back up to original position until knee and hip of supporting leg is straight. Repeat and continue with opposite leg.,Supporting knee should point same direction as foot throughout movement. Range of motion will be improved with greater leg strength and glute flexibility. Also known as Pistol Squat.,['Gluteus Maximus'],"['Quadriceps', 'Adductor Magnus', 'Soleus']","['Erector Spinae (see notes)', 'Gluteus Medius', 'Gluteus Minimus', 'Quadratus Lumborum', 'Obliques']",[]
161,Single Leg Box Squat (pistol),"['Basic', 'Auxiliary']",['Compound'],['Push'],Stand in front of adjustable height bench or box. Extend arms out in front of body. Balance on one leg with opposite leg extended forward off of ground.,"Squat down while keeping leg elevated off of floor. Keep back straight and supporting knee pointed same direction as foot supporting. Once bottocks makes contact with bench or box, raise body back up to original position until knee and hip of supporting leg is straight. Repeat and continue with opposite leg.","Range of motion will be improved with greater leg strength. Supporting knee should point same direction as foot throughout movement. Weighted versions of this exercise would normally be considered auxiliary in context of other basic exercises (ie: Barbell Squat, Sled Leg Press). However, in the context of 'body weight' only program, this exercise can be considered basic. Also known as Bench Pistol Squat or Single Leg Bench Squat.",['Gluteus Maximus'],"['Quadriceps', 'Adductor Magnus', 'Soleus']","['Erector Spinae', 'Gluteus Medius', 'Gluteus Minimus', 'Quadratus Lumborum', 'Obliques']",[]
162,Single Leg Partial Box Squat (pistol),"['Basic', 'Auxiliary']",['Compound'],['Push'],"Stand facing away from box, platform, or adjustable height bench positioned just behind legs. Extended arms out in front of body. Balance on one leg with opposite leg extended forward off of ground.","Squat down while keeping leg elevated off of floor. Keep back straight and supporting knee pointed same direction as foot supporting. Once buttock makes contact with bench or box, raise body back up to original position until knee and hip of supporting leg is straight. Repeat and continue with opposite leg.","Supporting knee should point same direction as foot throughout movement. Partial range of motion, as name implies, can be considered hips descending to height above knee. Weighted versions of this exercise would normally be considered auxiliary in context of other basic exercises (ie: Barbell Squat, Sled Leg Press). However, in the context of 'body weight' only program, this exercise can be considered basic. Also known as Pistol Box Squat (partial).",['Gluteus Maximus'],"['Quadriceps', 'Adductor Magnus', 'Soleus']","['Erector Spinae (see notes)', 'Gluteus Medius', 'Gluteus Minimus', 'Quadratus Lumborum', 'Obliques']",[]
