,excercise_name,utility,mechanics,force,preparation,execution,comments,target_muscles,synergist_muscles,stabalizer_muscles,dynamic_stabilizer_muscles
116,Lever Seated Twist,['Auxiliary'],['Isolated'],['Pull'],Adjust range of motion setting on arm levers to one side. Sit on seat with feet on platform. Position arms between pads and grasp handles above to each side.,Rotate torso through waist to opposite side. Return and repeat. Adjust range of motion setting to opposite side and repeat in opposite direction.,See Spot Reduction Myth.,['Obliques'],"['Psoas major', 'Quadratus lumborum', 'Iliocastalis lumborum', 'Iliocastalis thoracis']","['Pectoralis Major, Sternal', 'Pectoralis Major, Clavicular', 'Deltoid, Anterior', 'Gluteus Medius', 'Gluteus Minimus', 'Gluteus Maximus', 'Piriformis', 'Obturator externus']",[]
117,Lever Seated Twist (gripless),['Auxiliary'],['Isolated'],['Pull'],Adjust range of motion setting on seat to one side. Sit with legs straddled against padding. Wrap arms behind and under padded bars around each side.,Rotate torso through waist to opposite side. Return and repeat. Adjust range of motion setting to opposite side and repeat in opposite direction.,See Spot Reduction Myth.,['Obliques'],"['Psoas major', 'Quadratus lumborum', 'Iliocastalis lumborum', 'Iliocastalis thoracis']","['Pectoralis Major, Sternal', 'Pectoralis Major, Clavicular', 'Pectoralis Minor', 'Deltoid, Anterior', 'Adductors, Hip (side of rotating direction)']",[]
118,Lever Seated Side Crunch,['Auxiliary'],['Isolated'],['Pull'],Position seat so shoulders are same height of padded lever. Sit on machine with legs angled to one side. Place arms over lever pad. Push padded lever down slightly until shoulders are are approximately 90º; upper arm parallel to floor.,"With hips stationary, flex waist in ""C"" shape so elbows point downward. Return and repeat. Position lower body to opposite side and repeat.",Maintain shoulders fixed at approximately 90º so upper arm and upper back are perpendicular. Men should keep chest close to padded lever. Women may choose to position chest as close as possible without making contact with inside of padded bar. See Spot Reduction Myth.,['Obliques'],['Rectus Abdominis'],"['Pectoralis Major, Sternal', 'Latissimus Dorsi', 'Teres Major', 'Deltoid, Posterior', 'Triceps, Long Head']",[]
119,Lever Standing Side Bend,['Auxiliary'],['Isolated'],['Pull'],Stand with side to lever handle and grasp. Stand upright.,Bend waist to opposite side of lever. Lower weight by bending to opposite side and repeat. Continue with opposite side facing opposite direction.,Stand on platform if lever is too high to allow for full range of movement. See Spot Reduction Myth.,['Obliques'],"['Quadratus lumborum', 'Psoas major', 'Iliocastalis lumborum', 'Iliocastalis thoracis']","['Trapezius, Upper', 'Trapezius, Middle', 'Levator Scapulae', 'Gluteus Medius', 'Gluteus Minimus']",[]
120,Sled Side Leg Hip Raise (ab coaster),['Auxiliary'],['Isolated'],['Pull'],Straddle machine facing handles with seat turned to one side. Grasp handles on each side and place forearms on pads. Place shins on padded sled with knees in front of turned seat and feet hanging off of back end. Sit back toward heels without bending over.,"Slide forward and up by pulling knees up high. Deliberately attempt to flex waist in a ""C"" shape. Return sled down and back arching spine in opposite direction while keeping hips bent. Repeat. Turn seat to opposite side and repeat.","If low back does flex near top of motion, abdominal muscles may only be isometrically involved in exercise. Pectineus, Adductor Longus, and Brevis do not assist in hip flexion since hips are already initially bent. See Leg Hip Raise with sled pad can also be positioned straight. See Spot Reduction Myth.",['Obliques'],"['Rectus Abdominis', 'Iliopsoas', 'Tensor Fasciae Latae', 'Sartorius', 'Rectus Femoris']","['Pectoralis Major, Sternal', 'Latissimus Dorsi', 'Teres Major', 'Deltoid, Posterior', 'Triceps, Long Head']",[]
121,Weighted Lying Twist,['Auxiliary'],['Isolated'],['Pull'],"On floor or mat, place exercise ball between lower legs. Lie on back with arms extended out to sides. Raise legs upward with knees slightly bent.",Lower legs to one side until side of thigh is on floor. Raise and lower legs to opposite side. Repeat.,"Maintain knee position throughout movement. For less resistance, bend knees more and/or do not use additional weight. See Spot Reduction Myth. Also see Bent-knee Lying Twist.",['Obliques'],"['Psoas major', 'Quadratus lumborum', 'Iliocastalis lumborum', 'Iliocastalis thoracis']","['Trapezius, Middle', 'Trapezius, Lower', 'Rhomboids', 'Deltoid, Posterior', 'Triceps', 'Adductors, Hip']",[]
122,Weighted Bent-knee Lying Twist,['Auxiliary'],['Isolated'],['Pull'],"On floor or mat, place medicine ball between bent knees. Lie on back with arms extended out to sides. Raise bent legs so thighs are vertical and lower legs are horizontal.",Lower legs to one side until side of thigh is on floor. Raise and lower legs to opposite side. Repeat.,"Maintain knee position throughout movement. For less resistance, do not use additional weight (See Bent-knee lying Twist without ball). See Spot Reduction Myth. Also see Lying Twist with exercise ball.",['Obliques'],"['Psoas major', 'Quadratus lumborum', 'Iliocastalis lumborum', 'Iliocastalis thoracis']","['Trapezius, Middle', 'Trapezius, Lower', 'Rhomboids', 'Deltoid, Posterior', 'Triceps', 'Adductors, Hip']",[]
123,Medicine Ball Straight Arm Russian Twist (legs extended),['Auxiliary'],['Isolated'],['Pull'],Sit on floor with medicine ball. Lean torso back while extending legs well above floor so thighs and torso are perpendicular. Hold onto medicine ball with both hands and position it well above knees with arms extended straight parallel to thighs.,Turn torso to one side while keeping arms straight and perpendicular to torso throughout movement. Return weight back over shoulders by rotating torso to original position. Continue lowering weight to opposite side. Repeat.,"Knees can be held straight as shown or bent with feet kept above ground. Both arms should be kept straight and perpendicular to torso. Primary movement is spinal rotation. Although some movement occurs through hips, shoulders, and scapula, engaged musculature is classified as stabilizer since movement is relatively limited. With knee held straight Rectus Femoris enters active insufficiency so it's not significantly involved as one of several hip flexor stabilizers. With knee bent significantly Sartorius enters active insufficiency so it's not significantly involved as hip flexor stabilizer. See Spot Reduction Myth.",['Obliques'],"['Psoas major', 'Quadratus lumborum', 'Iliocastalis lumborum', 'Iliocastalis thoracis']","['Rectus abdominis', 'Iliopsoas ', 'Tensor Fasciae Latae', 'Sartorius', 'Pectineus', 'Gluteus Medius', 'Gluteus Minimus', 'Gluteus Maximus', 'Piriformis', 'Obturator externus', 'Hip Adductors', 'Pectineus', 'Gracilis', 'Quadriceps', 'Pectoralis Major, Sternal', 'Pectoralis Major, Clavicular', 'Pectoralis Minor', 'Trapezius, Middle', 'Trapezius, Lower', 'Rhomboids', 'Deltoid, Anterior', 'Deltoid, Lateral', 'Deltoid, Posterior', 'Triceps']",[]
124,Weighted Russian Twist (on stability ball),['Auxiliary'],['Isolated'],['Pull'],"With weight plate or medicine ball in hand, sit on stability ball. Roll body down and lie with back on ball, hips nearly straight, and feet apart on floor. Hold onto weight with both hands with arms extending straight upward.",Turn torso to one side while keeping arms straight and perpendicular to torso throughout movement. Return weight back over shoulders by rotating torso to original position. Continue lowering weight to opposite side. Repeat.,"Both arms should be kept straight and perpendicular to torso. Hips should also be kept nearly straight, only slightly bent. See Spot Reduction Myth.",['Obliques'],"['Hip External Rotators', 'Psoas major', 'Quadratus lumborum', 'Iliocastalis lumborum', 'Iliocastalis thoracis']","['Gluteus Maximus', 'Erector Spinae', 'Pectoralis Major, Sternal', 'Pectoralis Major, Clavicular', 'Pectoralis Minor', 'Trapezius, Middle', 'Trapezius, Lower', 'Rhomboids', 'Deltoid, Lateral', 'Deltoid, Posterior', 'Triceps']",[]
125,Weighted 45° Side Bend,['Auxiliary'],['Isolated'],['Pull'],Position side of thigh on padding and side of feet on leg padding or platform lip. Hold weight to chest or behind head.,Raise torso upward by lateral flexing waist. Lower torso by bending waist downward. Repeat. Position body facing opposite side and continue with opposite side.,See Spot Reduction Myth and Arm Position During Waist Exercises.,['Obliques'],"['Quadratus lumborum', 'Psoas major', 'Iliocastalis lumborum', 'Iliocastalis thoracis']","['Gluteus Medius', 'Gluteus Minimus']",[]
126,Weighted Side Bend (on stability ball),['Auxiliary'],['Isolated'],['Pull'],"Lie on ball on side of torso, waist, and hip. Position legs outward with feet on floor or against floor board. Hold weight behind or above head.",Raise side of torso up by laterally flexing waist. Lower torso back on ball and repeat. Position other side on ball and repeat with opposite side.,"Exercise can be performed without added weight until more resistance is needed. Movement can also be made easier by positioning hip low on ball. In contrast, exercise can be made more challenging by positioning hip higher on ball. In which case, feet may be placed against base of wall for stability. See alternative form. Also see Spot Reduction Myth and Arm Position During Waist Exercises.",['Obliques'],"['Quadratus lumborum', 'Psoas major', 'Iliocastalis lumborum', 'Iliocastalis thoracis']",['No significant stabilizers'],[]
127,Weighted Incline Twisting Crunch (arms crossed),['Auxiliary'],['Isolated'],['Pull'],Hook feet under padding and lie supine on incline bench with hips bent. Hold plate on upper chest with both hands or use no weight.,Flex and twist waist to raise upper torso from bench to one side. Return until back of shoulders contact padded incline board. Repeat to opposite side alternating twists.,"Exercise can be performed without added weight until more resistance is needed. See Arm Position During Waist Exercises. Elevate incline to increase resistance. If no knee support is built in to incline board, ball can be placed under legs as illustrated.",['Obliques'],"['Rectus Abdominis', 'Psoas Major']",['Tibialis Anterior'],[]
128,Weighted Side Crunch,['Auxiliary'],['Isolated'],['Pull'],"Lie upper back supine on floor or mat. With both legs together, knees and hips bent, position outside of leg down to side. Use no weight or hold weight to opposite side of head or across upper chest.","Flex waist, raising upper torso off surface. Return until back of shoulders return to surface. Repeat and continue with movement in opposite position.",Exercise can be performed without added weight until more resistance is needed. Certain individuals ma y need to keep their neck in neutral position with space between their chin and sternum. See Spot Reduction Myth and Arm Position During Waist Exercises.,['Obliques'],['Rectus Abdominis'],['No significant stabilizers'],[]
129,Weighted Side Crunch (on stability ball),['Auxiliary'],['Isolated'],['Pull'],Sit on exercise ball. Walk forward on ball and lie back on ball with shoulders and head hanging off. Switch position of feet by positioning bent leg under extended leg so waist is twisted with hip positioned sideways. Gently hyperextend back to contour of ball. Hold plate behind neck or on chest with both hands or use no weight.,Flex waist to raise upper torso. Return to original position and repeat. Position legs in opposite position and continue.,"Certain individuals may need to keep their neck in neutral position with space between their chin and sternum. Exercise can be performed without added weight until more resistance is needed. Movement can also be made easier by po sitioning hip low on ball or by using no added weight. In contrast, exercise can be made more challenging by positioning hip higher on ball. In which case, feet may be placed against base of wall for stability. Also see Spot Reduction Myth and Arm Position During Waist Exercises.",['Obliques'],['Rectus Abdominis'],['No significant stabilizers'],[]
130,Weighted Twisting Crunch,['Auxiliary'],['Isolated'],['Pull'],Lie supine on floor or bench with knees and hips bent. Hold plate behind neck or on chest with both hands.,Flex and twist waist to raise upper torso off surface to one side. Return until back of shoulders return to surface. Repeat to opposite side alternating twists.,"If weight is held behind head, position head hanging off bench. See Spot Reduction Myth. Certain individuals may need to keep their neck in neutral position with space between their chin and sternum. See Arm Position During Waist Exercises.",['Obliques'],"['Rectus Abdominis', 'Psoas major']",['No significant stabilizers'],[]
131,Weighted Twisting Crunch (on stability ball),['Auxiliary'],['Isolated'],['Pull'],Sit on exercise ball. Walk forward on ball and lie back on ball with shoulders and head hanging off and knees and hips bent. Gently hyperextend back to contour of ball. Hold plate behind neck or on chest with both hands or use no weight.,Flex waist to raise upper torso. Return to original position and repeat.,"Weight can be held behind neck. Certain individuals may need to keep their neck in neutral position with space between their chin and sternum. Exercise can be performed without added weight until more resistance is needed. Movement can be made easier by positioning hips low on ball. In contrast, exercise can be made more challenging by positioning ball lower on back and hips higher. Some individuals may experience low back discomfort if hips are not bent, so they must use smaller ball size or lower their hip position on ball. See Arm Position During Waist Exercises and Spot Reduction Myth.",['Obliques'],['Rectus Abdominis'],['No significant stabilizers'],[]
132,Weighted Incline Twisting Sit-up,['Basic'],['Compound'],['Pull'],Hook feet under foot or ankle brace and lie supine on incline bench with hips and knees bent. Hold plate behind neck with both hands.,"Flex and twist waist to one direction while raising torso from bench by bending hips. Return until back of shoulders contact padded incline board. Repeat to opposite side, alternating twists.","Exercise can be performed without added weight until more resistance is needed. Elevate incline to increase resistance. See Arm Position During Waist Exercises. Certain individuals may need to keep their neck in neutral position with space between their chin and sternum. If upper back does not come completely down at end of movement, abdominal muscles may only be isometrically involved in exercise. Pectineus, Adductor Longus, and Brevis do not assist in hip flexion since hips are already initially bent. Knee flexors may be involved as stabilizers if incline is steep and no calf support is used. See Spot Reduction Myth.",['Obliques'],"['Iliopsoas', 'Tensor Fasciae Latae', 'Rectus Femoris', 'Sartorius', 'Rectus Abdominis']",['Tibialis Anterior'],[]
133,Weighted Incline Twisting Sit-up (arms crossed),['Basic'],['Compound'],['Pull'],Hook feet under foot brace and lie supine on incline board with hips and knees bent. Hold plate on chest with both hands or use no weight.,Flex and twist waist to one direction while raising torso from bench by bending hips. Return until back of shoulders contact padded incline board. Repeat to opposite side alternating twists.,Crossed arms can also be brought up above knees at top to increase range of motion. Exercise can be performed without added weight until more resistance is needed. Elevate incline to increase resistance. See Arm Position During Waist Exercises.,['Obliques'],"['Iliopsoas', 'Tensor Fasciae Latae', 'Rectus Femoris', 'Sartorius', 'Rectus Abdominis']",['Tibialis Anterior'],[]
134,Weighted Twisting Sit-up,['Basic'],['Compound'],['Pull'],Place feet under low overhanging stationary object. Lie supine on floor or mat with hips and knees bent. Hold plate behind neck with both hands.,Flex and twist waist to one direction while raising torso from bench by bending hips. Return until back of shoulders contact floor or mat. Repeat to opposite side alternating twists.,"Feet can be held down by partner instead of foot bar. Exercise can be performed without added weight until more resistance is needed. Add more weight or perform on incline board to increase resistance. Also see Arm Position During Waist Exercises. Certain individuals may need to keep their neck in neutral position with space between their chin and sternum. Also see exercise with weight placed on chest. If upper back does not come completely down at end of movement, abdominal muscles may only be isometrically involved in exercise. Pectineus, Adductor Longus, and Brevis do not assist in hip flexion since hips are already initially bent. See Spot Reduction Myth.",['Obliques'],"['Iliopsoas', 'Tensor Fasciae Latae', 'Rectus Femoris', 'Sartorius', 'Rectus Abdominis']",['Tibialis Anterior'],[]
135,Weighted Twisting Sit-up (arms crossed),['Basic'],['Compound'],['Pull'],"Place feet under low overhanging stationary object. Lie supine on floor or mat with hips and knees bent. With both hands, hold plate on chest with forearms crossed.",Flex and twist waist to one direction while raising torso from bench by bending hips. Return until back of shoulders contact floor or mat. Repeat to opposite side alternating twists.,"Exercise can be performed without added weight until more resistance is needed. Add more weight or perform on incline board to increase resistance. Also see Arm Position During Waist Exercises and movement with weight placed behind head. If upper back does not come completely down at end of movement, abdominal muscles may only be isometrically involved in exercise. Pectineus, Adductor Longus, and Brevis do not assist in hip flexion since hips are already initially bent. See Spot Reduction Myth.",['Obliques'],"['Iliopsoas', 'Tensor Fasciae Latae', 'Rectus Femoris', 'Sartorius', 'Rectus Abdominis']",['Tibialis Anterior'],[]
136,Cable Push Pull,[],['Compound'],"['Push', 'Pull']","Stand between high and low pulleys, facing low pulley. Place one foot back and grasp high pulley stirrup from behind with hand on same side as rear foot. Position stirrup to side of chest and grasp low pulley stirrup with opposite hand (same side as forward foot) with arm extended straight. Face low pulley with hips turned out approximately 45 degrees.","Pull low pulley stirrup back to side of ribcage while pushing high pulley stirrup forward until arm is extended, allowing torso to rotate to opposite side.",Reposition to opposite posture and continue. Also see Cable Push Pull on other machine.,[],[],[],[]
137,Cable Twisting Seated Row,"['Basic', 'Auxiliary']",['Compound'],['Pull'],Sit slightly forward on platform or secured bench close to cable attachment. Bend forward and grasp cable stirrup with one hand. Slide hips back by positioning knees with slight bend. Allow shoulder with stirrup to be pulled forward with forward bend and twist through waist.,"Pull cable attachment to side, extending and twisting through waist. Pull shoulders back and sit upright while pushing chest forward during contraction. Return until arm is extended and shoulder is stretched forward. Repeat and perform exercise with opposite arm.",Also see Cable One Arm Seated Row.,"['Back, General']","['Trapezius, Middle', 'Trapezius, Lower', 'Rhomboids', 'Latissimus Dorsi', 'Teres Major', 'Deltoid, Posterior', 'Infraspinatus', 'Teres Minor', 'Brachialis', 'Brachioradialis', 'Pectoralis Major, Sternal', 'Erector Spinae', 'Obliques', 'Quadratus Lumborum', 'Psoas Major', 'Iliocastalis Lumborum', 'Iliocastalis Thoracis']","['Hamstrings', 'Gluteus Maximus', 'Adductor Magnus']",[]
138,Cable One Arm Seated High Row,"['Basic', 'Auxiliary']",['Compound'],['Pull'],"Sit slightly forward on platform or secured bench close to cable attachment. Bend forward and grasp cable stirrup with one hand. Slide hips back by positioning knees with slight bend. Allow arm, shoulder, and torso to be pulled forward under weight on cable.","Pull cable attachment to side of torso, straightening back and leaning back slightly. Pull shoulder back and push chest forward during contraction. Return until arm is extended and torso is pulled forward. Repeat. Continue with opposite arm.","It is optional to bend lower back forward during stretch and pull it upright during contraction. If torso does not bend forward, Erector Spinae acts as stabilizer muscle. See straight back form. Quadratus Lumborum and Obliques are involved in spinal rotation if waist is rotated more than demonstrated. Hamstrings and Gluteus Maximus are no longer stabilizers if seated on bench with upper leg support.","['Back, General']","['Trapezius, Middle', 'Trapezius, Lower', 'Rhomboids', 'Latissimus Dorsi', 'Teres Major', 'Deltoid, Posterior', 'Infraspinatus', 'Teres Minor', 'Brachialis', 'Brachioradialis', 'Pectoralis Major, Sternal', 'Erector Spinae']","['Hamstrings', 'Gluteus Maximus', 'Adductor Magnus', 'Quadratus Lumborum', 'Obliques']",[]
139,Dumbbell One Arm Straight Leg Deadlift,"['Basic', 'Auxiliary']",['Compound'],['Pull'],Stand with shoulder width or wide stance. Grasp dumbbell to side. Place opposite hand to side or behind low back.,"With knees straight, lower dumbbell between feet by bending hips and twisting waist, so shoulder of weighted side is turned forward. Allow hips to fall back and waist to bend as dumbbell approaches floor. Lift dumbbell upward and back to side by extending hips and waist until standing upright. Pull shoulder back if rounded. Repeat. Perform exercise with opposite arm.","Begin with very light weight and add additional weight gradually to allow lower back adequate adaptation. Throughout lift, keep weighted arm and knees straight. Do not pause or bounce at bottom of lift or jerk weight from floor. Lower back may bend slightly during full hip flexion or it can be kept straight. Do not lower weight beyond mild stretch throughout hamstrings and low back. Full rang e of motion will vary from person to person depending on flexibility. See Dangerous Exercise Essay and Kettlebell Straight-leg Deadlift.",['Erector Spinae'],"['Obliques', 'Quadratus lumborum', 'Hamstrings', 'Gluteus Maximus', 'Adductor Magnus']","['Trapezius, Middle', 'Rhomboids', 'Latissimus Dorsi', 'Trapezius, Upper', 'Levator Scapulae', 'Trapezius, Lower']",[]
140,Lever One Arm Jammer Press (plate loaded),[],['Compound'],['Push'],"Stand inside jammer facing one side with feet slightly wide r than shoulder width. With far arm, grasp handle with overhand grip. Squat down slightly with handle in front of chest.",Push handles out and up while turning torso forward.,Reposition to opposite side and continue. Hip External Rotation is utilized if rear foot is kept in place.,[],[],[],[]
141,Lever Power Twist (plate loaded),[],['Compound'],['Push'],"Stand to one side, near loaded end of barbell, opposite of landmine lever. Squat down and grasp end of barbell with one hand near end and other hand just below, thumbs facing back (toward nearest end of barbell). Lift end of barbell up to one side, upper thigh level. Stand with feet apart with each foot equal distance from landmine. Orientate foot and leg nearest to bar about 45 degrees toward (under) bar. Bend legs and raise heel of opposite leg (rear leg) so forefoot remains on floor.","Move end of barbell upward, across, and downward to opposite side while shifting stance to opposite orientation by pivoting on forefeet and planting new forward foot.","Keep back straight when lifting end of barbell from floor. After becoming familiar with exercise, progressively increase speed of movement. Switch hand placement each set, so opposite hand is near end of barbell.",[],[],[],[]
142,Lever Push Pull (plate loaded),[],['Compound'],"['Push', 'Pull']","Load weights plates on machine, right plate to front side and left plate to rear side. Stand inside machine and grasp lever handles, right hand forward and left hand to side. Place right foot forward on footstep.",Pull forward lever back while pushing other lever forward.,"Load weight plates on opposite racks, then reposition to opposite posture and continue.",[],[],[],[]
143,Angled Side Bridge,['Auxiliary'],['Isolated'],['Push'],"Place forearm on padded elevated surface, positioned perpendicular to body. Position feet out away from elevated surface, one foot in front of other with hips and knees straight. Place free hand on upper hip and allow lower hip and waist to bend downward.",Raise hips upward by lateral flexion of spine. Lower to original position and repeat. Repeat with opposite side.,"One of very few body weight exercises that directly exercises side deltoid in relatively full range of motion. In addition to lateral flexion of spine, lower hip abducts and upper hip adducts. See Spot Reduction Myth.",['Obliques'],"['Gluteus Medius', 'Gluteus Minimus', 'Tensor Fasciae Latae', 'Quadratus lumborum', 'Psoas major', 'Iliocastalis lumborum', 'Iliocastalis thoracis', 'Adductors, Hip', 'Pectineus', 'Gracilis', 'Gluteus Maximus, Lower Fibers', 'Deltoid, Lateral', 'Supraspinatus', 'Trapezius, Middle', 'Trapezius, Lower', 'Serratus Anterior, Inferior Digitations', 'Levator Scapulae']","['Latissimus dorsi', 'Pectoralis major', 'Pectoralis minor']",[]
144,Lying Twist,['Auxiliary'],['Isolated'],['Pull'],Lie on back on floor or mat with arms extended out to sides. Raise legs upward with knees slightly bent.,Lower legs to one side until side of thigh is on floor. Raise and lower legs to opposite side. Repeat.,Maintain knee position throughout movement. See Spot Reduction Myth.,['Obliques'],"['Psoas major', 'Quadratus lumborum', 'Iliocastalis lumborum', 'Iliocastalis thoracis']","['Trapezius, Middle', 'Trapezius, Lower', 'Rhomboids', 'Deltoid, Posterior', 'Triceps', 'Adductors, Hip']",[]
145,Bent-knee Lying Twist,['Auxiliary'],['Isolated'],['Pull'],Lie on back on floor or mat with arms extended out to sides. Raise bent legs so thighs are vertical and lower legs are horizontal.,Lower legs to one side until side of thigh is on floor. Raise and lower legs to opposite side. Repeat.,Maintain knee position throughout movement. See Spot Reduction Myth.,['Obliques'],"['Psoas major', 'Quadratus lumborum', 'Iliocastalis lumborum', 'Iliocastalis thoracis']","['Trapezius, Middle', 'Trapezius, Lower', 'Rhomboids', 'Deltoid, Posterior', 'Triceps', 'Adductors, Hip']",[]
146,Plank Twist (on stability ball),['Auxiliary'],['Isolated'],['Pull'],"Kneel with chest or waist on exercise ball. Dive over top and place hands on floor with arms extended down supporting upper body. While keeping body horizontal, walk hands further away from ball until thighs are positioned on top of ball. Bend knees so feet are up above knees.",Rotate hips so thighs roll over top of ball to one side. Rotate to opposite side and repeat.,See Spot Reduction Myth.,['Obliques'],"['Psoas major', 'Quadratus lumborum', 'Iliocastalis lumborum', 'Iliocastalis thoracis']","['Pectoralis Major, Sternal', 'Pectoralis Major, Clavicular', 'Serratus Anterior', 'Deltoid, Anterior', 'Triceps Brachii', 'Quadriceps', 'Iliopsoas', 'Tensor Fasciae Latae', 'Sartorius', 'Pectineus', 'Adductor Longus', 'Adductor Brevis', 'Rectus Femoris', 'Rectus Abdominis']",[]
147,Side Bend (on stability ball),['Auxiliary'],['Isolated'],['Pull'],"Lie on ball on side of torso, waist, and hip. Position legs outward with feet on floor or against floor board.",Raise side of torso up by lateral flexing waist. Lower torso back on ball and repeat. Position other side on ball and repeat with opposite side.,See alternative form. Also see Spot Reduction Myth and Arm Position During Waist Exercises.,['Obliques'],"['Quadratus lumborum', 'Psoas major', 'Iliocastalis lumborum', 'Iliocastalis thoracis']",['No significant stabilizers'],[]
148,Side Bridge,['Auxiliary'],['Isolated'],['Push'],Lie on side on mat. Place forearm on mat under shoulder perpendicular to body. Place upper leg directly on top of lower leg and straighten knees and hips.,Raise hips upward by lateral flexion of spine. Lower to original position and repeat. Repeat with opposite side.,"In addition to lateral flexion of spine, lower hip abducts and upper hip adducts. Exercise can also be performed isometrically, see Side Plank. Also see Spot Reduction Myth.",['Obliques'],"['Gluteus Medius', 'Gluteus Minimus', 'Tensor Fasciae Latae', 'Quadratus Lumborum', 'Psoas Major', 'Iliocastalis Lumborum', 'Iliocastalis Thoracis', 'Adductors, Hip', 'Pectineus', 'Gracilis', 'Gluteus Maximus, Lower Fibers', 'Deltoid, Lateral', 'Supraspinatus', 'Trapezius, Middle', 'Trapezius, Lower', 'Serratus Anterior, Inferior Digitations']","['Latissimus Dorsi', 'Pectoralis Major', 'Pectoralis Minor', 'Levator Scapulae']",[]
149,Bent Knee Side Bridge,['Auxiliary'],['Isolated'],['Push'],Lie on side on mat. Place forearm on mat under shoulder perpendicular to body. Bend knees at a right angle. Place upper leg directly on top of lower leg and straighten hips.,Raise hips upward by lateral flexion of spine. Lower to original position and repeat. Repeat with opposite side.,"In addition to lateral flexion of spine, lower hip abducts and upper hip adducts. Exercise can also be performed isometrically, see Bent Knee Side Plank. Gracilis of upper leg enters into active insufficiency with hip extended and knee flexed. Also see Spot Reduction Myth.",['Obliques'],"['Gluteus Medius', 'Gluteus Minimus', 'Tensor Fasciae Latae', 'Quadratus lumborum', 'Psoas major', 'Iliocastalis lumborum', 'Iliocastalis thoracis', 'Adductors, Hip', 'Pectineus', 'Gluteus Maximus, Lower Fibers', 'Deltoid, Lateral', 'Supraspinatus', 'Trapezius, Middle', 'Trapezius, Lower', 'Serratus Anterior, Inferior Digitations', 'Levator Scapulae']","['Latissimus dorsi', 'Pectoralis major', 'Pectoralis minor']",[]
150,Hanging Twisting Leg Raise,['Auxiliary'],['Isolated'],['Pull'],Grasp and hang from high bar with shoulder width or slightly wider overhand grip.,"Raise legs to one side by flexing hips and knees until hips are completely flexed or knees are well above hips. Return until hips and knees are extended downward. Raise legs to opposite side in same manner. Continue by bending and lifting legs, alternating between sides.","Obliques are largely exercised isometrically with relatively little movement. Obliques and Rectus Abdominis only contract dynamically if actual waist flexion occurs. With no waist flexion, Rectus Abdominis and External Oblique will only act to stabilize pelvis and waist during hip flexion. Conversely, rotation of spine occurs perpendicular to line force (ie: gravity). It may be necessary to completely flex hips before waist flexion is possible, as in Leg-hip Raise where knees travel to height of shoulders. Also known as Hanging Twisting Knee Raise. Exercise can be performed with ab straps. Also see Spot Reduction Myth and Lower Ab Myth.",['Obliques'],"['Iliopsoas', 'Tensor Fasciae Latae', 'Pectineus', 'Sartorius', 'Adductor Longus', 'Adductor Brevis']",['Rectus Abdominis'],[]
151,Vertical Twisting Leg Raise,['Auxiliary'],['Isolated'],['Pull'],"Position forearms on padded parallel bars with hands on handles, and back on vertical pad.","Raise legs to one side by flexing hips and knees until hips are completely flexed or knees are above hips. Return until hips and knees are extended downward. Raise legs to opposite side in same manner. Continue by bending and lifting legs, alternating between sides.","Obliques are largely exercised isometrically with relatively little movement. Obliques and Rectus Abdominis only contract dynamically if actual waist flexion occurs. With no waist flexion, Rectus Abdominis and External Oblique will only act to stabilize pelvis and waist during hip flexion. Conversely, rotation of spine occurs perpendicular to line force (ie: gravity). It may be necessary to completely flex hips before waist flexion is possible, as in Leg-hip Raise where knees travel to height of shoulders. Also known as Vertical Twisting Knee Raise. Also see Spot Reduction Myth and Lower Ab Myth.",['Obliques'],"['Iliopsoas', 'Tensor Fasciae Latae', 'Pectineus', 'Sartorius', 'Adductor Longus', 'Adductor Brevis']","['Rectus Abdominis', 'Obliques', 'Latissimus Dorsi', 'Pectoralis Minor', 'Pectoralis Major, Sternal', 'Trapezius, Lower']",[]
152,Vertical Twisting Leg Raise (on dip bar),['Auxiliary'],['Isolated'],['Pull'],Stand between parallel bars and grip bar on each side with overhand grip. Lift body off floor and balance body upright with arms straight.,"Raise legs to one side by flexing hips and knees until hips are completely flexed or knees are above hips. Return until hips and knees are extended downward. Raise legs to opposite side in same manner. Continue by bending and lifting legs, alternating between sides.","Obliques are largely exercised isometrically with relatively little movement. Obliques and Rectus Abdominis only contract dynamically if actual waist flexion occurs. With no waist flexion, Rectus Abdominis and External Oblique will only act to stabilize pelvis and waist during hip flexion. Conversely, rotation of spine occurs perpendicular to line force (ie: gravity). It may be necessary to completely flex hips before waist flexion is possible, as in Leg-hip Raise where knees travel to height of shoulders. Also known as Vertical Twisting Knee Raise (on parallel bars). Also see Spot Reduction Myth and Lower Ab Myth.",['Obliques'],"['Iliopsoas', 'Tensor Fasciae Latae', 'Pectineus', 'Sartorius', 'Adductor Longus', 'Adductor Brevis']","['Rectus Abdominis', 'Obliques', 'Latissimus Dorsi', 'Deltoid, Posterior', 'Pectoralis Minor', 'Pectoralis Major, Sternal', 'Deltoid, Anterior', 'Trapezius, Lower', 'Triceps Brachii']",[]
