,excercise_name,utility,mechanics,force,preparation,execution,comments,target_muscles,synergist_muscles,stabalizer_muscles,dynamic_stabilizer_muscles
87,Dumbbell Incline Bench Press,"['Basic', 'Auxiliary']",['Compound'],['Push'],Sit down on incline bench with dumbbells resting on lower thigh. Kick weights to shoulders and lean back. Position dumbbells to sides of chest with upper arm under each dumbbell.,Press dumbbells up with elbows to sides until arms are extended. Lower weight to sides of upper chest until slight stretch is felt in chest or shoulder. Repeat.,"Dumbbell should follow slight arch pattern, above upper arm between elbow and chest at bottom, traveling inward over each shoulder at top. See suggested mount & dismount and mount & dismount from special machine rack. Also see elevated foot leg positioning to decrease arch in back and Bench Press Analysis.","['Pectoralis Major, Clavicular']","['Pectoralis Major, Sternal', 'Deltoid, Anterior', 'Triceps Brachii']",[],[]
88,Dumbbell Incline Fly,['Auxiliary'],['Isolated'],['Push'],Grasp two dumbbells. Lie supine on bench. Support dumbbells above upper chest with arms fixed in slightly bent position. Bend elbows slightly and internally rotate shoulders so elbows point out to sides.,"Lower dumbbells outward to sides of shoulders. Keep elbows fixed in slightly bent position. When a stretch is felt in chest or shoulders, bring dumbbells back together in hugging motion above upper chest until dumbbells are nearly together. Repeat.",Keep shoulders internally rotated so elbows point downward at bottom position and outward at top position. Shoulder will likely have less range of motion in lower position as compared to Fly on flat bench.,"['Pectoralis Major, Clavicular']","['Pectoralis Major, Sternal', 'Deltoid, Anterior', 'Biceps Brachii, Short Head']","['Biceps Brachii', 'Brachialis', 'Triceps Brachii', 'Wrist Flexors']",[]
89,Lever Incline Bench Press (plate loaded),"['Basic', 'Auxiliary']",['Compound'],['Push'],Lie supine on incline bench with lever bars out to sides of chest. Grasp handles with wide overhand grip.,Press lever bars up until arms are extended. Lower weight toward upper chest. Repeat.,Range of motion will be compromised if grip is too wide. Also see exercise performed with parallel grip and exercise performed on alternative machine. Also see Bench Press Analysis.,"['Pectoralis Major, Clavicular']","['Pectoralis Major, Sternal', 'Deltoid, Anterior', 'Triceps Brachii']",[],[]
90,Lever Barbell Incline Bench Press (plate loaded),"['Basic', 'Auxiliary']",['Compound'],['Push'],Lie supine on incline bench with upper chest under bar. Grasp bar with wide oblique overhand grip. Disengage bar by rotating bar back.,Lower weight to chest. Press bar until arms are extended. Repeat.,"Orientation relative to lever will depend upon height of fulcrum relative to bench. Position body so bar is over shoulders during extension, yet lower on chest in lowest position. Feet can be placed on bench as shown for more comfortable low back positioning. Range of motion will be compromised if grip is too wide. Also see Bench Press Analysis.","['Pectoralis Major, Clavicular']","['Pectoralis Major, Sternal', 'Deltoid, Anterior', 'Triceps Brachii']",[],[]
91,Lever Parallel Grip Incline Bench Press (plate loaded),"['Basic', 'Auxiliary']",['Compound'],['Push'],Lie supine on incline bench with parallel lever bars out to sides of rib cage. Grasp parallel handles.,Press lever bars up until arms are extended. Lower weight toward upper chest. Repeat.,"Seat should be adjusted, so handles are to sides of lower chest. Parallel grip tends to place shoulders in a more stable position, with arms closer to sides, which may be more ideal for those with certain shoulder issues. See exercise on alternative machine. Also see exercise performed with standard grip providing greater emphasis on chest development. Also see Bench Press Analysis.","['Pectoralis Major, Clavicular']","['Pectoralis Major, Sternal', 'Deltoid, Anterior', 'Triceps Brachii']",[],[]
92,Lever Incline Chest Press (plate loaded),"['Basic', 'Auxiliary']",['Compound'],['Push'],Sit on seat with upper chest just above grips on lever. Grasp grips with wide overhand grip and position elbows out to sides.,Press lever until arms are extended. Return weight until chest muscles are slightly stretched. Repeat.,Range of motion will be compromised if grip is too wide.,"['Pectoralis Major, Clavicular']","['Pectoralis Major, Sternal', 'Deltoid, Anterior', 'Triceps Brachii']",[],[]
93,Lever Incline Chest Press (on Hammer military press),"['Basic', 'Auxiliary']",['Compound'],['Push'],Sit on seat with upper chest just above base of handles on lever. Grasp grips with wide overhand grip. Lift levers into starting position with elbows slightly low.,Press levers until arms are extended. Return weight until chest muscles are slightly stretched with elbows positioned out to sides. Repeat.,"This exercise is typically performed on Lever Incline Chest Press Machine. Seat alterations and precautions during mounting and dismounting of weight will need to be taken since this apperatus is designed for Lever Military Press. Seat should be positioned so base of handles are approximately arm pit height, higher than what is required for military press. Before initiation of movement, lift lever into lower starting position with elbows positioned slightly low. Once first rep is performed, position elbows slightly further out to sides. At bottom position of each rep, lower levers only as far back to allow slight stretch to be felt in chest or shoulders. Once last rep is performed, lower shoulders slightly before lowering levers to resting position.","['Pectoralis Major, Clavicular']","['Pectoralis Major, Sternal', 'Deltoid, Anterior', 'Triceps Brachii']",[],[]
94,Lever Incline Bench Press,"['Basic', 'Auxiliary']",['Compound'],['Push'],Lie supine on incline bench with upper chest under lever bar. Grasp lever bar with wide oblique overhand grip.,Press bar until arms are extended. Lower weight to upper chest. Repeat.,Range of motion will be compromised if grip is too wide. See Lever Incline Bench Press improvised on older equipment and exercise performed with parallel grip. Also see Bench Press Analysis.,"['Pectoralis Major, Clavicular']","['Pectoralis Major, Sternal', 'Deltoid, Anterior', 'Triceps Brachii']",[],[]
95,Lever Parallel Grip Incline Bench Press,"['Basic', 'Auxiliary']",['Compound'],['Push'],Lie supine on incline bench with parallel lever bars out to sides of rib cage. Grasp parallel handles.,Press lever bars up until arms are extended. Lower weight toward upper chest. Repeat.,"Seat should be adjusted so handles are to sides of lower chest. Parallel grip tends to place shoulders in a more stable position, with arms closer to sides, which may be more ideal for those with certain shoulder issues. Also see exercise performed with standard grip providing greater emphasis on chest development. Also see Bench Press Analysis.","['Pectoralis Major, Clavicular']","['Pectoralis Major, Sternal', 'Deltoid, Anterior', 'Triceps Brachii']",[],[]
96,Lever Incline Chest Press,"['Basic', 'Auxiliary']",['Compound'],['Push'],"Sit on seat with upper chest just above grips on lever. If available, push foot lever until handles are within grasping range. Grasp handles with wide oblique overhand grip and position elbows out to sides. Release foot lever.",Press lever until arms are extended. Return weight until shoulders or chest feels slightly stretched. Repeat.,"Some machines have foot levers to position handles in a more comfortable starting and ending position. If foot lever is available, engage it before releasing grips.","['Pectoralis Major, Clavicular']","['Pectoralis Major, Sternal', 'Deltoid, Anterior', 'Triceps Brachii']",[],[]
97,Lever Alternating Incline Chest Press,"['Basic', 'Auxiliary']",['Compound'],['Push'],Sit on seat with upper chest just above grips on lever. Grasp grips with wide overhand grip and position elbows out to sides.,"Press one lever until arm is extended. Return lever back down until chest muscle is slightly stretched. Repeat with opposite arm, alternating between sides.",Range of motion will be compromised if grip is too wide.,"['Pectoralis Major, Clavicular']","['Pectoralis Major, Sternal', 'Deltoid, Anterior', 'Triceps Brachii']",[],[]
98,Lever Parallel Grip Incline Chest Press,"['Basic', 'Auxiliary']",['Compound'],['Push'],"Sit on seat with lower chest at height of parallel handles. If available, push foot lever until handles are within grasping range. Grasp parallel handles.",Press lever bars up until arms are extended. Return weight until shoulders or chest feels slightly stretched. Repeat.,"Some machines have foot levers to position handles in a more comfortable starting position. If available, push lever with foot, grasp bar, and release foot lever.","['Pectoralis Major, Clavicular']","['Pectoralis Major, Sternal', 'Deltoid, Anterior', 'Triceps Brachii']",[],[]
99,Lever Incline Fly,['Auxiliary'],['Compound'],['Push'],Lie supine on bench. Position inside of forearms under roller pads with arms out to each side. Slightly bend elbows and internally rotate shoulders so elbows are back.,Raise lever upward and together in hugging motion. Lower weight until slight stretch is felt in chest or shoulder. Repeat.,Elbows should be pointing downward at bottom of motion and outward on top of motion.,"['Pectoralis Major, Clavicular']","['Pectoralis Major, Sternal', 'Deltoid, Anterior', 'Biceps Brachii']",[],[]
100,Smith Incline Bench Press,"['Basic', 'Auxiliary']",['Compound'],['Push'],Lie supine on incline bench with upper chest under bar. Grasp bar with wide oblique overhand grip. Disengage bar by rotating bar back.,Lower weight to upper chest. Press bar until arms are extended. Repeat.,Range of motion will be compromised if grip is too wide. Also see Bench Press Analysis.,"['Pectoralis Major, Clavicular']","['Pectoralis Major, Sternal', 'Deltoid, Anterior', 'Triceps Brachii']",[],[]
101,Decline Push-up,"['Basic', 'Auxiliary']",['Compound'],['Push'],Kneel on floor with bench or elevation behind body. Position hands on floor slightly wider than shoulder width. Place feet on bench or elevation. Raise body in plank position with body straight and arms extended.,"Keeping body straight, lower upper body to floor by bending arms. To allow for full descent, pull head back slightly without arching back. Push body up until arms are extended. Repeat.",Both upper and lower body must be kept straight throughout movement. Range of motion will be compromised if grip is too wide or neck is protracted. Very high elevations may not involve sternal head of pectoralis major.,"['Pectoralis Major, Clavicular']","['Pectoralis Major, Sternal', 'Deltoid, Anterior', 'Triceps Brachii']","['Serratus Anterior', 'Rectus Abdominis', 'Obliques', 'Quadriceps']",[]
102,Decline Push-up (on stability ball),"['Basic', 'Auxiliary']",['Compound'],['Push'],"Kneel with chest or waist on exercise ball. Dive over top and place hands on floor with arms extended down supporting upper body. While keeping body horizontal, walk hands further away from ball until thighs are positioned on top of ball and hands are slightly wider than shoulder width. Bend knees so feet are up above knees.","Keeping hips straight, lower upper body to floor by bending arms. To allow for full descent, pull head back slightly without arching back. Push body up until arms are extended. Repeat.","Range of motion will be compromised if grip is too wide or necked is protracted. Very high elevations may not involve sternal head of pectoralis major. Lower elevations will target sternal head of pectoralis major, but still involve clavicular head of pectoralis major as synergist.","['Pectoralis Major, Clavicular']","['Pectoralis Major, Sternal', 'Deltoid, Anterior', 'Triceps Brachii']",[],[]
103,Pike Push-up,"['Basic', 'Auxiliary']",['Compound'],['Push'],"Kneel on two benches positioned side by side slightly apart at end nearest head. Place hands on ends of benches. With forefeet on opposite ends of bench, raise rear end high up with arms, back, and knees straight.",Lower head between ends of benches by bending arms. Push body back up to original position by extending arms. Repeat.,"Pike Push-up (for upper chest) differs from Pike Press (for front delts) in that, feet are further away from hands so body is less inverted in lowest position.","['Pectoralis Major, Clavicular']","['Pectoralis Major, Sternal', 'Deltoid, Anterior', 'Trapezius, Middle', 'Trapezius, Lower', 'Serratus Anterior, Inferior Digitations', 'Triceps Brachii']",[],[]
104,Machine-assisted Chest Dip,['Basic'],['Compound'],['Push'],"Mount wide dip bar with oblique grip (bar diagonal under palm), arms straight with shoulders above hands. Step down onto assistance lever with hips and knees bent.","Lower body by bending arms, allowing elbows to flare out to sides. When slight stretch is felt in chest or shoulders, push body up until arms are straight. Repeat.",See mount and dismount. Some assisted machines require you to kneel on platform instead of standing on bar. Also see Assisted Triceps Dip.,"['Pectoralis Major, Sternal']","['Deltoid, Anterior', 'Triceps Brachii', 'Pectoralis Major, Clavicular', 'Pectoralis Minor', 'Rhomboids', 'Levator Scapulae', 'Latissimus Dorsi', 'Teres Major']","['Trapezius, Lower']",[]
105,Cable Standing Fly,['Auxiliary'],['Isolated'],['Push'],Grasp two opposing high pulley dumbbell attachments. Stand with pulleys to each side. Bend over slightly by flexing hips and knees. Bend elbows slightly and internally rotate shoulders so elbows are back initially.,Bring cable attachments together in hugging motion with elbows in fixed position. Keep shoulders internally rotated so elbows are pointed upward at top and out to sides at bottom. Return to starting position until chest muscles are stretched. Repeat.,"Under greater resistance, positioning torso at lower angle downward (by bending over at hips), will allow upper body weight to counterbalance upward pull of cables, as opposed to stepping forward and struggling with backward pull of cables.","['Pectoralis Major, Sternal']","['Pectoralis Major, Clavicular', 'Pectoralis Minor', 'Rhomboids', 'Levator Scapulae', 'Latissimus Dorsi']","['Biceps Brachii', 'Brachialis', 'Triceps Brachii', 'Wrist Flexors', 'Rectus Abdominis', 'Obliques']",[]
106,Lever Chest Dip,['Basic'],['Compound'],['Push'],"If possible, place handles in wide position. Sit on seat and grasp handles with oblique grip. Lean forward slightly and allow elbows to flare out.",Push lever down by straightening arms. Return lever up with elbows flaring out until chest is slightly stretched. Repeat.,See Lever Chest Dip on machine facing fulcrum. Also see Lever Triceps Dip.,"['Pectoralis Major, Sternal']","['Deltoid, Anterior', 'Triceps Brachii', 'Pectoralis Major, Clavicular', 'Pectoralis Minor', 'Rhomboids', 'Levator Scapulae', 'Latissimus Dorsi', 'Teres Major']","['Trapezius, Lower']",[]
107,Weighted Chest Dip,['Basic'],['Compound'],['Push'],"Place weight on dip belt around waist or place dumbbell between lower legs just above feet. Mount wide dip bar with oblique grip (bar diagonal under palm), arms straight with shoulders above hands. Keep hips and knees bent.","Lower body by bending arms, allowing elbows to flare out to sides. When slight stretch is felt in chest or shoulders, push body up until arms are straight. Repeat.",Added weight can be placed on dip belt or dumbbell can be placed between ankles. Also see Weighted Triceps Dip and Chest Dip.,"['Pectoralis Major, Sternal']","['Deltoid, Anterior', 'Triceps Brachii', 'Pectoralis Major, Clavicular', 'Pectoralis Minor', 'Rhomboids', 'Levator Scapulae', 'Latissimus Dorsi', 'Teres Major']","['Trapezius, Lower']",[]
108,Barbell Incline Shoulder Raise,['Auxiliary'],['Isolated'],['Push'],Lie supine on incline bench. Dismount barbell from rack with shoulder width overhand grip. Position barbell over upper chest with elbows extended.,Raise shoulders toward bar as high as possible. Lower shoulders to bench and repeat.,"Keep arms straight throughout execution. For convenience, exercise can be performed immediately after warm up on Barbell Incline Chest Press.",['Serratus Anterior'],"['Pectoralis Major, Clavicular']","['Deltoid, Anterior', 'Triceps Brachii']",[]
109,Cable Incline Shoulder Raise,['Auxiliary'],['Isolated'],['Push'],Sit on seat and grasp stirrups to each side. Push stirrups out at 30º to 45º until arms are straight and parallel to one another.,Raise shoulders toward stirrups as high as possible. Lower shoulders down and back and repeat.,"Keep arms straight throughout execution. For convenience, exercise can be performed immediately after warm up on Cable Incline Chest Press.",['Serratus Anterior'],"['Pectoralis Major, Clavicular']","['Deltoid, Anterior', 'Triceps Brachii']",[]
110,Cable One Arm Incline Push,['Auxiliary'],['Compound'],['Push'],"Sit on seat and grasp stirrup with one hand. Position elbow out to side, slightly lower than shoulder height. Position hand down, slightly higher than shoulder height, slightly narrower than elbow width.","Push stirrup forward and up at 30º to 45º while rotating torso away allowing shoulder to be extended forward. Return stirrups to original position, until slight stretch, and repeat. Continue with opposite side.",None,['Serratus Anterior'],"['Pectoralis Major, Clavicular', 'Deltoid, Anterior', 'Triceps Brachii', 'Obliques']",['Rectus Femoris'],[]
111,Dumbbell Incline Shoulder Raise,['Auxiliary'],['Isolated'],['Push'],Sit down on incline bench with dumbbells resting on lower thigh. Kick weights to shoulders and lean back. Position dumbbells above shoulders with elbows extended.,Raise shoulders toward dumbbells as high as possible. Lower shoulders to bench and repeat.,"Keep arms straight throughout execution. For convenience, exercise can be performed immediately after warm up on Dumbbell Incline Chest Press.",['Serratus Anterior'],"['Pectoralis Major, Clavicular']","['Deltoid, Anterior', 'Triceps Brachii']",[]
112,Lever Incline Shoulder Raise (plate loaded),['Auxiliary'],['Isolated'],['Push'],Sit on lever chest press machine with shoulders aligned with lever grips. Grasp lever grips with shoulder width overhand grip. Push weight up so arms are straight.,Raise shoulders toward lever grips as far as possible. Lower shoulders to bench and repeat.,"Keep arms straight throughout execution. For convenience, exercise can be performed immediately after warm up on Lever Incline Chest Press. See movment performed on Hammer Front Military Press Machine, which incidentally has favorable position for this movement as compared to Hammer Incline Press.",['Serratus Anterior'],"['Pectoralis Major, Clavicular']","['Deltoid, Anterior', 'Triceps Brachii']",[]
113,Lever Incline Shoulder Raise,['Auxiliary'],['Isolated'],['Push'],Sit on lever chest press machine with shoulders aligned with lever grips. Grasp lever grips with shoulder width overhand grip. Push weight up so arms are straight.,Raise shoulders toward lever grips as far as possible. Lower shoulders to bench and repeat.,"Keep arms straight throughout execution. For convenience, exercise can be performed immediately after warm up on Lever Incline Chest Press.",['Serratus Anterior'],"['Pectoralis Major, Clavicular']","['Deltoid, Anterior', 'Triceps Brachii']",[]
114,Smith Incline Shoulder Raise,['Auxiliary'],['Isolated'],['Push'],Lie supine on incline bench with shoulders under bar. Grasp bar with shoulder width overhand grip. Extend elbows. Disengage bar by rotating bar back.,Raise shoulders toward bar as high as possible. Lower shoulders to bench and repeat.,"Keep arms straight throughout execution. For convenience, exercise can be performed immediately after warm up on Smith Incline Chest Press.",['Serratus Anterior'],"['Pectoralis Major, Clavicular']","['Deltoid, Anterior', 'Triceps Brachii']",[]
115,Cable One Arm Standing Incline Chest Press,['Auxiliary'],['Compound'],['Push'],"Grasp cable stirrup from hip height pulley. Turn body away from pulley. Position elbow of loaded arm out to side, lower chest height. Position loaded hand back approximately shoulder height and elbow width. Step far forward with foot of opposite side of loaded arm. Bend knees and position heel of rear foot off floor.",Push stirrups forward and upward at 30º to 45º until arm is straight and in-line with cable. Return stirrup to original position until slight stretch is felt in chest or shoulder. Repeat. Continue with opposite arm.,"Stirrup should follow slight arch pattern, in front/above of upper arm between elbow and chest in stretched position, travelling inward in front/above shoulder at contracted position.","['Pectoralis Major, Clavicular']","['Pectoralis Major, Sternal', 'Deltoid, Anterior', 'Triceps Brachii', 'Serratus Anterior', 'Obliques', 'Quadratus Lumborum', 'Psoas major', 'Iliocastalis lumborum', 'Iliocastalis thoracis', 'Adductors, Hip']",['Rectus Abdominis'],[]
116,Cable Twisting Chest Press,['Auxiliary'],['Compound'],['Push'],"Sit on seat and grasp stirrup to one side. Position elbow out to side, slightly lower than shoulder height. Position hand slightly narrower than elbow width, in front of upper arm. Lean forward in seat.","Push stirrup out in front of upper chest while turning torso away from pulley. Return stirrup and torso back to original position allowing torso to rotate back until slight stretch is felt through chest, shoulder or waist. Repeat.",The effective range of motion of Pectoralis Major is only about half of what it is in non-twisting movement.,"['Pectoralis Major, Sternal']","['Pectoralis Major, Clavicular', 'Deltoid, Anterior', 'Triceps Brachii', 'Obliques', 'Serratus Anterior']",['Rectus Abdominis'],[]
117,Push-up Plus,['Auxiliary'],['Compound'],['Push'],Lie prone on floor with hands slightly wider than shoulder width. Raise body up off floor by extending arms with body straight.,"Keeping body straight, lower body to floor by bending arms. Push body up until arms are extended. Continue lifting body further up by pushing shoulders infront of chest. Repeat.",Both upper and lower body must be kept straight throughout movement. See similar Push-up exercises targeting Pectoralis Major.,['Serratus Anterior'],"['Pectoralis Major, Sternal', 'Pectoralis Major, Clavicular', 'Pectoralis Minor', 'Deltoid, Anterior', 'Triceps Brachii']","['Rectus Abdominis', 'Obliques', 'Quadriceps']",[]
