,excercise_name,utility,mechanics,force,preparation,execution,comments,target_muscles,synergist_muscles,stabalizer_muscles,dynamic_stabilizer_muscles
80,Lever Lateral Raise (plate loaded),"['Basic', 'Auxiliary']",['Isolated'],['Pull'],Sit in machine. Situate bent arms between padded lever and sides of body.,Raise arms to sides until upper arms are horizontal. Return and repeat.,None.,"['Deltoid, Lateral']","['Deltoid, Anterior', 'Supraspinatus', 'Trapezius, Middle', 'Trapezius, Lower', 'Serratus Anterior, Inferior Digitations']","['Trapezius, Upper', 'Levator Scapulae']",[]
81,Lever Lateral Raise,"['Basic', 'Auxiliary']",['Isolated'],['Pull'],Sit in machine. Situate bent arms between padded lever and sides of body. Grasp handles if available.,Raise arms to sides until upper arms are horizontal. Return and repeat.,"If necessary, lean forward slightly to keep elbows directly lateral to body. Also see alternative machine.","['Deltoid, Lateral']","['Deltoid, Anterior', 'Supraspinatus', 'Trapezius, Middle', 'Trapezius, Lower', 'Serratus Anterior, Inferior Digitations']","['Trapezius, Upper', 'Levator Scapulae']",[]
82,Lever Extended Arm Lateral Raise,"['Basic', 'Auxiliary']",['Isolated'],['Pull'],Stand facing machine and grasp lever handles to each side with elbows straight or slightly bent.,Raise lever handles to sides until elbows are shoulder height. Maintain elbows' height above or equal to wrists. Lower and repeat.,"If elbows drop much lower than wrists, front deltoids become primary mover instead of lateral deltoids. Torso can also lean forward slightly to keep resistance targeted to side delt.","['Deltoid, Lateral']","['Deltoid, Anterior', 'Supraspinatus', 'Trapezius, Middle', 'Trapezius, Lower', 'Serratus Anterior, Inferior Digitations']","['Trapezius, Upper', 'Levator Scapulae', 'Wrist Extensors']",[]
83,Lever Extended Arm Kneeling Lateral Raise,"['Basic', 'Auxiliary']",['Isolated'],['Pull'],Kneel on shin pads facing machine and grasp lever handles to each side with elbows straight or slightly bent.,Raise lever handles to sides until elbows are shoulder height. Maintain elbows' height above or equal to wrists. Lower and repeat.,"If elbows drop much lower than wrists, front deltoids become primary mover instead of lateral deltoids.","['Deltoid, Lateral']","['Deltoid, Anterior', 'Supraspinatus', 'Trapezius, Middle', 'Trapezius, Lower', 'Serratus Anterior, Inferior Digitations']","['Trapezius, Upper', 'Levator Scapulae', 'Wrist Extensors']",[]
84,Lever Lateral Raise,"['Basic', 'Auxiliary']",['Isolated'],['Pull'],Sit in machine. Situate bent arms between padded lever and sides of body. Grasp handles if available.,Raise arms to sides until upper arms are horizontal. Return and repeat.,Also see alternative machine.,"['Deltoid, Lateral']","['Deltoid, Anterior', 'Supraspinatus', 'Trapezius, Middle', 'Trapezius, Lower', 'Serratus Anterior, Inferior Digitations']","['Trapezius, Upper', 'Levator Scapulae']",[]
85,Smith Upright Row,['Basic'],['Compound'],['Pull'],Stand behind bar mid-thigh height. Grasp bar with shoulder width or slightly narrower overhand grip. Disengage bar by rotating bar back and stand upright.,Pull bar to neck with elbows leading. Allow wrists to flex as bar rises. Lower and repeat.,See Upright Row Safety.,"['Deltoid, Lateral']","['Deltoid, Anterior', 'Supraspinatus', 'Brachialis', 'Brachioradialis', 'Biceps Brachii', 'Trapezius, Middle', 'Trapezius, Lower', 'Serratus Anterior, Inferior Digitations', 'Infraspinatus', 'Teres Minor']","['Trapezius, Upper', 'Levator Scapulae']",[]
86,Smith Wide Grip Upright Row,['Basic'],['Compound'],['Pull'],Stand behind bar mid-thigh height. Grasp bar with wide grip overhand grip. Disengage bar by rotating bar back and stand upright.,Pull bar to neck with elbows leading. Allow wrists to flex as bar rises. Lower and repeat.,See Upright Row Safety.,"['Deltoid, Lateral']","['Deltoid, Anterior', 'Supraspinatus', 'Brachialis', 'Brachioradialis', 'Biceps Brachii', 'Trapezius, Middle', 'Trapezius, Lower', 'Serratus Anterior, Inferior Digitations', 'Infraspinatus', 'Teres Minor']","['Trapezius, Upper', 'Levator Scapulae']",[]
87,Suspended Y Lateral Raise,['Auxiliary'],['Isolated'],['Pull'],"Grasp suspension handles and momentarily step back until arms are extended forward and straight. While keeping arms straight and shoulders back, step forward so body reclines back behind suspension handles. Position body and legs straight at desired angle hanging from handles with arms straight and palms angled inward.",Raise arms upward and outward in shape of a Y while keeping arms straight. Return and lower body back in opposite motion until arms are extended straight forward in original position. Repeat.,"At higher angles, feet can be placed flat on floor. When angled further back, only heels may contact forefeet floor with forefeet raising upward. Dismounting can be achieved by walking backward until body is upright. This exercise can be performed on TRXⓇ style suspension trainer or adjustable length gymnastics rings.","['Deltoid, Lateral']","['Deltoid, Anterior', 'Supraspinatus', 'Trapezius, Lower', 'Trapezius, Middle', 'Serratus Anterior, Inferior Digitations', 'Teres Minor', 'Infraspinatus']","['Erector Spinae', 'Gluteus Maximus', 'Hamstrings', 'Trapezius, Upper', 'Levator Scapulae', 'Wrist Extensors']",[]
88,Barbell Rear Delt Raise,['Auxiliary'],['Isolated'],['Pull'],Stand holding barbell behind thighs or hips with arms straight down to sides.,Pull barbell behind hips and low back up as far as possible allowing elbows to travel up behind body to each side. Flex wrists near top of movement so bar can be raised higher. Lower until arms and wrists are straight. Repeat.,"Flexion of wrist can allow for slightly greater range of movement near top, but this movement optional.","['Deltoid, Posterior']","['Deltoid, Lateral', 'Trapezius, Upper (part II)', 'Levator Scapulae', 'Brachialis', 'Brachioradialis', 'Biceps Brachii', 'Wrist Flexors']","['Trapezius, Upper (part I)', 'Pectoralis Minor']",[]
89,Barbell Rear Delt Row,"['Basic', 'Auxiliary']",['Compound'],['Pull'],"Bend knees slightly and bend over bar with back straight, approximately horizontal. Grasp bar with wide overhand grip.","Keeping upper arm perpendicular to torso, pull barbell up toward upper chest until upper arms are just beyond horizontal. Return and repeat.","If upper arm travels closer than perpendicular to trunk, latissimus dorsi becomes involved. Elbows should be raised directly lateral to shoulders. Positioning torso at 45° is not sufficient angle to target rear deltoids. Keep torso bent over approximately horizontal. Knees are bent in effort to keep low back straight (See Hamstring Inflexibility). If low back becomes rounded due to tight hamstrings, either knees should be bent more or torso may not be positioned as low. If low back is rounded due to poor form, deadlift weight to standing position and lower torso into horizontal position with knees bent and back straight. Much lighter resistance is required as Barbell Bent-over Row.","['Deltoid, Posterior']","['Infraspinatus', 'Teres Minor', 'Deltoid, Lateral', 'Trapezius, Middle', 'Trapezius, Lower', 'Rhomboids', 'Brachialis', 'Brachioradialis']","['Erector Spinae', 'Hamstrings', 'Gluteus Maximus', 'Adductor Magnus', 'Quadriceps']",[]
90,Barbell Lying Rear Delt Row,"['Basic', 'Auxiliary']",['Compound'],['Pull'],Lie chest down on elevated bench. Grasp bar with wide overhand grip.,"Keeping upper arm perpendicular to torso, pull barbell up toward upper chest until upper arms are just beyond parallel to floor. Return and repeat.","If upper arm travels closer than perpendicular to trunk, latissimus dorsi becomes involved. Elbows should be raised directly lateral to shoulders. Bench should be just high enough to prevent barbell from hitting floor and close to horizontal. Lying at 45° is not sufficient angle to target rear deltoids. Much lighter resistance is required as Cambered Bar Lying Row.","['Deltoid, Posterior']","['Infraspinatus', 'Teres Minor', 'Deltoid, Lateral', 'Trapezius, Middle', 'Trapezius, Lower', 'Rhomboids', 'Brachialis', 'Brachioradialis']",[],[]
91,Cable Reverse Fly,['Auxiliary'],['Isolated'],['Pull'],Stand facing twin pulley cables positioned close together and approximately shoulder height. Grasp stirrup cable attachment in each hand. Step back away from machine so cable is taut. Stand with feet staggered. Point elbows outward with arms straight or slightly bent.,"Pull stirrups out to sides, maintaining stiff elbow position throughout exercise. Return to original position and repeat.",Upper arms should travel in horizontal path at shoulder height (not downward) to minimize Latissimus Dorsi involvement.,"['Deltoid, Posterior']","['Deltoid, Lateral', 'Infraspinatus', 'Teres Minor', 'Trapezius, Middle', 'Trapezius, Lower', 'Rhomboids']","['Triceps Brachii', 'Wrist Extensors', 'Erector Spinae']",[]
92,Cable Seated Reverse Fly,['Auxiliary'],['Isolated'],['Pull'],Sit on seat facing twin pulley cables positioned approximately shoulder height. Grasp stirrup cable attachment in each hand. Straighten lower back upright so cable is taut. Point elbows outward with arms slightly bent.,"Keeping elbows pointed high, pull stirrups out to sides, maintaining slightly bent elbow position throughout exercise. Return to original position and repeat.",Upper arms should travel in horizontal path at shoulder height (not downward) to minimize Latissimus Dorsi involvement.,"['Deltoid, Posterior']","['Deltoid, Lateral', 'Infraspinatus', 'Teres Minor', 'Trapezius, Middle', 'Trapezius, Lower', 'Rhomboids']","['Erector Spinae', 'Gluteus Maximus', 'Adductor Magnus', 'Triceps Brachii', 'Wrist Extensors']",[]
93,Cable One Arm Reverse Fly,['Auxiliary'],['Isolated'],['Pull'],Stand with side to shoulder height cable pulley. Grasp stirrup cable attachment with hand furthest from pulley. Position arm across neck with elbow bent 30° to 45° outward.,"Keeping elbows pointed high, pull stirrup out to side, maintaining fixed elbow position throughout exercise. Return to original position and repeat. Repeat with other arm.",Upper arm should travel in horizontal path at shoulder height (not downward) to minimize Latissimus Dorsi involvement.,"['Deltoid, Posterior']","['Deltoid, Lateral', 'Infraspinatus', 'Teres Minor', 'Trapezius, Middle', 'Trapezius, Lower', 'Rhomboids', 'Quadratus Lumborum']","['Triceps Brachii', 'Wrist Extensors', 'Obliques', 'Erector Spinae']",[]
94,Cable Supine Reverse Fly,['Auxiliary'],['Isolated'],['Pull'],"With bench between two high pulleys to each side, grasp left stirrup with right hand and right stirrup with left hand. Lie on bench with pulleys to each side of shoulders. Arms should be crossed above upper chest with elbows slightly bent.",Pull upper arms down to sides until elbows are shoulder height. Maintain upper arms perpendicular to torso and fixed elbow position (just slightly bent) as arms are pulled down to sides. Return arms to original position and repeat.,Upper arm should travel perpendicular to torso to minimize latissimus dorsi involvement. Elbows may bend slightly at top of movement (as shown) or they may be kept fixed.,"['Deltoid, Posterior']","['Deltoid, Lateral', 'Infraspinatus', 'Teres Minor', 'Trapezius, Middle', 'Trapezius, Lower', 'Rhomboids']","['Triceps Brachii', 'Wrist Extensors']",[]
95,Cable Rear Delt Row,"['Basic', 'Auxiliary']",['Compound'],['Pull'],"Sit slightly forward on bench or platform in order to grasp cable bar attachment. With elbow width overhand grip, straighten torso upright and slide hips back until knees are only slightly bent.","Pull cable attachment toward upper chest, just below neck, with elbows up out to sides until elbows travel slightly behind back. Keep upper arms horizontal, perpendicular to trunk. Return until arms are extended and shoulders are stretched forward. Repeat.",Elbow width is determined when elbows are raised at height of shoulders out to sides. The relatively powerful Latissimus Dorsi becomes involved:,"['Deltoid, Posterior']","['Infraspinatus', 'Teres Minor', 'Deltoid, Lateral', 'Trapezius, Middle', 'Trapezius, Lower', 'Rhomboids', 'Brachialis', 'Brachioradialis']","['Erector Spinae', 'Hamstrings', 'Gluteus Maximus', 'Adductor Magnus']",[]
96,Cable One Arm Rear Delt Row,['Auxiliary'],['Compound'],['Pull'],Sit slightly forward on bench or platform in order to grasp stirrup cable attachment with one hand. Straighten torso upright and slide hips back until knees are only slightly bent. Point elbow out to side.,,The relatively powerful Latissimus Dorsi becomes involved:,"['Deltoid, Posterior']","['Infraspinatus', 'Teres Minor', 'Deltoid, Lateral', 'Trapezius, Middle', 'Trapezius, Lower', 'Rhomboids', 'Brachialis', 'Brachioradialis']","['Erector Spinae', 'Hamstrings', 'Gluteus Maximus', 'Adductor Magnus', 'Obliques']",[]
97,Cable Standing Rear Delt Row (with rope),"['Basic', 'Auxiliary']",['Compound'],['Pull'],,,The relatively powerful Latissimus Dorsi becomes involved:,"['Deltoid, Posterior']","['Infraspinatus', 'Teres Minor', 'Deltoid, Lateral', 'Trapezius, Middle', 'Trapezius, Lower', 'Rhomboids', 'Brachialis', 'Brachioradialis']",['Erector Spinae'],[]
98,Cable Rear Delt Row (stirrups),"['Basic', 'Auxiliary']",['Compound'],['Pull'],"On dual pulley seated row machine, sit slightly forward on seat or bench in order to grasp both cable attachments. Place feet on vertical platform. Position torso upright and slide hips back until knees are only slightly bent and cable taut. Point elbows outward.","Pull stirrups out to sides, keeping elbows at shoulder height until elbows travel slightly behind back. Allow wrists to follow elbows. Keep upper arms horizontal, perpendicular to trunk. Return until arms are extended and shoulders are stretched forward. Repeat.",Dual pulley cables should be positioned approximately shoulder height or not much lower. The relatively powerful Latissimus Dorsi becomes involved:,"['Deltoid, Posterior']","['Infraspinatus', 'Teres Minor', 'Deltoid, Lateral', 'Trapezius, Middle', 'Trapezius, Lower', 'Rhomboids', 'Brachialis', 'Brachioradialis']","['Erector Spinae', 'Hamstrings', 'Gluteus Maximus', 'Adductor Magnus']",[]
99,Cable Seated Rear Delt Row (stirrups),"['Basic', 'Auxiliary']",['Compound'],['Pull'],Sit on seat facing twin pulley cables positioned shoulder height. Grasp stirrup cable attachment in each hand. Straighten lower back upright so arms and shoulders are positioned straight forward with cable taut. Point elbows outward.,"Pull stirrups out to sides, keeping elbows at shoulder height until elbows travel slightly behind back. Allow wrists to follow elbows. Keep upper arms horizontal, perpendicular to trunk. Return until arms are extended and shoulders are stretched forward. Repeat.",The relatively powerful Latissimus Dorsi becomes involved:,"['Deltoid, Posterior']","['Infraspinatus', 'Teres Minor', 'Deltoid, Lateral', 'Trapezius, Middle', 'Trapezius, Lower', 'Rhomboids', 'Brachialis', 'Brachioradialis']","['Erector Spinae', 'Gluteus Maximus', 'Adductor Magnus']",[]
100,Cable Standing Rear Delt Row (stirrups),"['Basic', 'Auxiliary']",['Compound'],['Pull'],Stand facing twin pulley cables positioned shoulder height. Grasp stirrup cable attachment in each hand. Step back with one foot so arms and shoulders are positioned straight forward with cable taut. Point elbows outward.,"Pull stirrups out to sides, keeping elbows at shoulder height until elbows travel slightly behind back. Allow wrists to follow elbows. Keep upper arms horizontal, perpendicular to trunk. Return until arms are extended and shoulders are stretched forward. Repeat.",The relatively powerful Latissimus Dorsi becomes involved:,"['Deltoid, Posterior']","['Infraspinatus', 'Teres Minor', 'Deltoid, Lateral', 'Trapezius, Middle', 'Trapezius, Lower', 'Rhomboids', 'Brachialis', 'Brachioradialis']",['Erector Spinae'],[]
101,Cable Rear Lateral Raise,['Auxiliary'],['Isolated'],['Pull'],"Stand with cable columns to each side. Grasp left stirrup with right hand and right stirrup with left hand. Bend knees and bend over at hips, so torso is approximately horizontal with back straight. Point elbows outward with arms slightly bent.",Raise upper arms to sides until elbows are shoulder height. Maintain upper arms perpendicular to torso and slight bend in elbows as arms are raised to sides. Lower and repeat.,"Upper arm should travel perpendicular to torso to minimize latissimus dorsi involvement. Elbows may bend slightly at bottom of movement (as shown) or they may be kept fixed. If low back cannot be kept straight due to inflexibility of hamstrings, try keeping knees bent more.","['Deltoid, Posterior']","['Deltoid, Lateral', 'Infraspinatus', 'Teres Minor', 'Trapezius, Middle', 'Trapezius, Lower', 'Rhomboids']","['Triceps Brachii', 'Wrist Extensors', 'Erector Spinae', 'Hamstrings', 'Gluteus Maximus', 'Adductor Magnus', 'Quadriceps']",[]
102,Cable One Arm Rear Lateral Raise,['Auxiliary'],['Isolated'],['Pull'],Stand with side to low pulley. Grasp stirrup attachment with hand furthest from pulley. Bend knees slightly and bend over with resting arm to side of low pulley.,Raise arm to side until elbow is shoulder height. Maintain upper arm perpendicular to torso and fixed elbow position (10° to 30° angle) throughout exercise. Lower and repeat. Repeat with other arm.,Upper arm should travel in perpendicular path to torso to minimize Latissimus Dorsi involvement.,"['Deltoid, Posterior']","['Deltoid, Lateral', 'Infraspinatus', 'Teres Minor', 'Trapezius, Middle', 'Trapezius, Lower', 'Rhomboids']","['Triceps Brachii', 'Wrist Extensors', 'Erector Spinae', 'Hamstrings', 'Gluteus Maximus', 'Adductor Magnus', 'Obliques']",[]
103,Cable Seated Rear Lateral Raise,['Auxiliary'],['Isolated'],['Pull'],"Sit at edge of bench with feet of floor ahead of knees. Rest torso on thighs. Reach under legs and grasp stirrup cable attachments, right hand holding left stirrup, left hand holding right stirrup.",Pull stirrups out to sides until elbows are shoulder height. Maintain upper arms perpendicular to torso and fixed elbow position (10° to 30° angle) throughout exercise. Lower until arms contact sides of legs. Repeat.,"Upper arm should travel in perpendicular path to torso to minimize Latissimus Dorsi involvement. If stirrups are not within reach, training partner can hand exercises cable attachments.","['Deltoid, Posterior']","['Infraspinatus', 'Teres Minor', 'Deltoid, Lateral', 'Trapezius, Middle', 'Trapezius, Lower', 'Rhomboids']","['Triceps Brachii', 'Wrist Extensors']",[]
104,Cable Standing Cross Row,['Auxiliary'],['Compound'],['Pull'],"Stand between two shoulder-high cable pulleys (adjustable cross-over machine). Grasp right stirrup with left hand and left stirrup with right hand. Step back until cables are angled back 30° to 45°. Position both elbows at height of shoulders, one over other.","Pull both cable attachments by moving elbows back to sides. Keep upper arms horizontal, perpendicular to trunk. Return and repeat.",Latissimus Dorsi becomes involved if elbows drop below shoulders.,"['Deltoid, Posterior']","['Infraspinatus', 'Teres Minor', 'Deltoid, Lateral', 'Trapezius, Middle', 'Trapezius, Lower', 'Rhomboids', 'Brachialis', 'Brachioradialis']",[],[]
105,Cable One Arm Standing Cross Row,['Auxiliary'],['Compound'],['Pull'],"Facing shoulder height cable pulley, grasp stirrup cable attachment with one hand, palm orientated down. Step back and turn body inward about 30° to 45° to face extended arm about. Stand back just enough to allow arm to be fully extended with weight raised up slightly.","Pull stirrup back with elbow up at shoulder height until elbow travels just behind shoulder. Keep upper arm horizontal, perpendicular to trunk. Return until arm is fully extended. Repeat.",The relatively powerful Latissimus Dorsi becomes involved:,"['Deltoid, Posterior']","['Infraspinatus', 'Teres Minor', 'Deltoid, Lateral', 'Trapezius, Middle', 'Trapezius, Lower', 'Rhomboids', 'Brachialis', 'Brachioradialis']","['Obliques', 'Erector Spinae']",[]
106,Dumbbell Lying Rear Delt Row,"['Basic', 'Auxiliary']",['Compound'],['Pull'],Lie chest down on elevated bench. Grasp dumbbells below.,"Keeping upper arm perpendicular to torso and dumbbells just below elbows, pull dumbbells up until elbows are just above shoulders. Return and repeat.","If upper arm travels closer than perpendicular to trunk, latissimus dorsi becomes involved. Elbows should be raised directly lateral to shoulders. Bench should be just high enough to prevent dumbbells from hitting floor and close to horizontal. Exercise can also be performed on Lying Rear Delt Apparatus or on Incline Bench adjusted to height close to horizontal yet high enough to permit full range of motion at lowest range of motion. Lying on 45° incline is too high of angle to target rear deltoids. Much lighter resistance is required as Dumbbell Lying Row.","['Deltoid, Posterior']","['Infraspinatus', 'Teres Minor', 'Deltoid, Lateral', 'Trapezius, Middle', 'Trapezius, Lower', 'Rhomboids', 'Brachialis', 'Brachioradialis']",[],[]
107,Dumbbell Incline Rear Delt Row,"['Basic', 'Auxiliary']",['Compound'],['Pull'],Lie chest down on elevated bench. Grasp dumbbells below.,"Keeping upper arm perpendicular to torso and dumbbells just below elbows, pull dumbbells up until elbows are just above shoulders. Return and repeat.","If upper arm travels closer than perpendicular to trunk, latissimus dorsi becomes involved. Elbows should be raised directly lateral to shoulders. Bench should be just high enough to prevent dumbbells from hitting floor and close to horizontal. Also see exercise performed on Lying Rear Delt Apparatus. Lying on 45° incline is too high of angle to target rear deltoids. Horizontal surface offers more ideal surface as long as bench is high enough to permit full range of motion at bottom most position. Much lighter resistance is required as Dumbbell Incline Row.","['Deltoid, Posterior']","['Infraspinatus', 'Teres Minor', 'Deltoid, Lateral', 'Trapezius, Middle', 'Trapezius, Lower', 'Rhomboids', 'Brachialis', 'Brachioradialis']",[],[]
108,Dumbbell Lying Rear Lateral Raise,['Auxiliary'],['Isolated'],['Pull'],Lie chest down on elevated bench. Grasp dumbbells below to each side.,"Raise upper arms to sides until elbows are shoulder height. Maintain upper arms perpendicular to torso and fixed elbow position (10° to 30° angle) throughout exercise. Maintain height of elbows above wrists by raising ""pinkie"" side up. Lower and repeat.","Dumbbells are raised by shoulder transverse abduction, not external rotation, nor extension. Upper arm should travel in perpendicular path to torso to minimize latissimus dorsi involvement. Upper arm should travel in perpendicular path to torso to minimize latissimus dorsi involvement. Bench should be high enough to prevent dumbbells from hitting floor and close to horizontal. Exercise can also be performed on Lying Rear Delt Apparatus or on Incline Bench adjusted to height close to horizontal yet high enough to permit full range of motion at lowest range of motion. Lying at 45° is not sufficient angle to target rear deltoids. Also see Rear Lateral Raise Errors.","['Deltoid, Posterior']","['Infraspinatus', 'Teres Minor', 'Deltoid, Lateral', 'Trapezius, Middle', 'Trapezius, Lower', 'Rhomboids']","['Triceps Brachii', 'Wrist Extensors']",[]
109,Dumbbell Lying One Arm Rear Lateral Raise,['Auxiliary'],['Isolated'],['Pull'],"With dumbbell in one hand, lie chest down on elevated bench. Position palm forward (thumb up) with elbow straight or slightly bent.",Raise upper arm to side until elbow is shoulder height. Maintain upper arms perpendicular to torso with elbow straight throughout exercise. Maintain palm forward position. Lower and repeat.,"Bench should be horizontal and be high enough to prevent dumbbell from touching floor. Upper arm should travel in perpendicular path to torso to minimize latissimus dorsi involvement. Bench should be high enough to prevent dumbbells from hitting floor and close to horizontal. Lying at 45° is not sufficient angle to target rear deltoids. This exercise AKA ""prone full can"" has been suggested to exercise supraspinatus muscle in rehabilitation settings (Blackburn TA, et al. 1990; Reinold MM, et al. 2007). See exercise performed on propped incline bench.","['Deltoid, Posterior']","['Infraspinatus', 'Teres Minor', 'Supraspinatus', 'Deltoid, Lateral', 'Trapezius, Middle', 'Trapezius, Lower', 'Rhomboids']","['Flexor Carpi Radialis', 'Extensor Carpi Radialis']",[]
110,Dumbbell Rear Lateral Raise,['Auxiliary'],['Isolated'],['Pull'],"Grasp dumbbells to each side. Bend knees and bend over through hips with back flat, close to horizontal. Position elbows with slight bend and palms facing together.","Raise upper arms to sides until elbows are shoulder height. Maintain upper arms perpendicular to torso and fixed elbow position (10° to 30° angle) throughout exercise. Maintain height of elbows above wrists by raising ""pinkie finger"" side up. Lower and repeat.","Dumbbells are raised by shoulder transverse abduction, not external rotation, nor extension. Upper arm should travel in perpendicular path to torso to minimize relatively powerful latissimus dorsi involvement. In other words, at top of movement, elbows (not necessarily dumbbells) should be directly lateral to shoulders since elbows are slightly bent forward.","['Deltoid, Posterior']","['Infraspinatus', 'Teres Minor', 'Deltoid, Lateral', 'Trapezius, Middle', 'Trapezius, Lower', 'Rhomboids']","['Triceps Brachii', 'Wrist Extensors', 'Erector Spinae', 'Hamstrings', 'Gluteus Maximus', 'Adductor Magnus', 'Quadriceps']",[]
111,Dumbbell Rear Delt Row,"['Basic', 'Auxiliary']",['Compound'],['Pull'],Kneel over side of bench with arm and leg to side. Grasp dumbbell.,Pull dumbbell up out to side with upper arm perpendicular to trunk until upper arm is just beyond horizontal. Lower and repeat.,"If upper arm travels closer than perpendicular to trunk, latissimus dorsi becomes involved. Elbow should be raised dire ctly lateral to shoulder. Positioning torso at 45° is not sufficient angle to target rear deltoids. Keep torso bent over approximately horizontal. See side view of Dumbbell Rear Delt Row. Much lighter resistance is required as Dumbbell Bent-over Row.","['Deltoid, Posterior']","['Infraspinatus', 'Teres Minor', 'Deltoid, Lateral', 'Trapezius, Middle', 'Trapezius, Lower', 'Brachialis', 'Brachioradialis', 'Rhomboids']",['Triceps Brachii (supporting arm)'],[]
112,Dumbbell Seated Rear Lateral Raise,['Auxiliary'],['Isolated'],['Pull'],Sit on edge of bench with feet placed beyond knees. Bend over and rest torso on thighs. Grasp dumbbells with each hand under legs. Position elbows with slight bend with palms facing together behind ankles (as shown) or just to sides of ankles.,"Raise upper arms to sides until elbows are shoulder height. Maintain upper arms perpendicular to torso and fixed elbow position (10° to 30° angle) throughout exercise. Maintain elbows height above wrists by raising ""pinkie finger"" side up. Lower and repeat.","Dumbbells are raised by shoulder transverse abduction, not external rotation, nor extension. Upper arm should travel in perpendicular path to torso to minimize relatively powerful latissimus dorsi involvement. This mean at top of movement, elbows (not necessarily dumbbells) should be directly lateral to shoulders since elbows are slightly bent forward. To exercise posterior deltoid and not lateral deltoid, keep upper torso close to horizontal. Positioning upper torso at 45° is not sufficient angle to target rear deltoids. The spine can be flexed to achieve this positioning if thighs can provide sufficient support for torso. Some individuals may not be able to bend sufficiently at hip due to flexibility or girth constraints. Also see Rear Lateral Raise Errors and Low Back Alignment Exceptions.","['Deltoid, Posterior']","['Infraspinatus', 'Teres Minor', 'Deltoid, Lateral', 'Trapezius, Middle', 'Trapezius, Lower', 'Rhomboids']",['Triceps Brachii'],[]
113,Dumbbell Side Lying Rear Delt Raise,['Auxiliary'],['Compound'],['Pull'],"Lie on side with legs separated for support. Grasp dumbbell in front of chest, palm facing down, arm extended forward with slight bend.",Raise dumbbell from floor until it travels above shoulder. Return dumbbell to floor at original position. Repeat.,Maintain fixed elbow position straight or slightly bent and keep upper arm perpendicular to trunk throughout exercise.,"['Deltoid, Posterior']","['Infraspinatus', 'Teres Minor', 'Deltoid, Lateral', 'Trapezius, Middle', 'Trapezius, Lower', 'Rhomboids']",['Triceps Brachii'],[]
114,Lever Incline Rear Delt Row (plate loaded),"['Basic', 'Auxiliary']",['Compound'],['Pull'],Lie chest low on inclined platform and grasp forward lever handles with wide overhand grip.,"Pull lever with elbows forward out to sides until upper arms are just beyond parallel, keeping upper arm perpendicular to torso. Return and repeat.","If upper arm travels closer than perpendicular to trunk, latissimus dorsi becomes involved. Elbows should be kept on same movement plane as shoulders. Much lighter resistance is required as Lever Incline Row.","['Deltoid, Posterior']","['Infraspinatus', 'Teres Minor', 'Trapezius, Middle', 'Trapezius, Lower', 'Rhomboids', 'Brachialis', 'Brachioradialis', 'Latissimus Dorsi']","['Deltoid, Lateral']",[]
115,Lever Lying Rear Lateral Raise (plate loaded),['Auxiliary'],['Isolated'],['Pull'],Lie on machine with chest against padding. Position arms between padded lever arms with elbows below shoulders.,Pull arms up until elbows are beyond back. Return and repeat.,"Upper arm should travel in perpendicular path to torso. At lower portion of exercise, keep elbows pointed outward below shoulders. At upper portion of exercise, keep elbows pointed outward to sides of shoulders. Legs may be kept together, extending off end (as shown), or bent straddling.","['Deltoid, Posterior']","['Infraspinatus', 'Teres Minor', 'Trapezius, Middle', 'Trapezius, Lower', 'Rhomboids']",[],[]
116,Lever Rear Delt Raise (plate loaded),['Auxiliary'],['Isolated'],['Pull'],Stand between lever handles facing away from machine. Squat down and grasp lever handles to each side. Stand up with arms straight to sides.,Pull lever up as far as possible allowing elbows to travel up behind body to each side. Lower until arms are straight and repeat.,None.,"['Deltoid, Posterior']","['Deltoid, Lateral', 'Trapezius, Upper (part II)', 'Levator Scapulae', 'Brachialis', 'Brachioradialis', 'Biceps Brachii']","['Trapezius, Upper (part I)', 'Pectoralis Minor']",[]
117,Lever Seated Rear Delt Row (plate loaded),"['Basic', 'Auxiliary']",['Compound'],['Pull'],Place seat at low position. Sit on seat with chest against pad and grasp upper handles.,"Pull lever with elbows up out to sides until upper arms are just beyond parallel, keeping upper arm horizontal, perpendicular to torso. Return and repeat.","If upper arm travels closer than perpendicular to trunk, latissimus dorsi becomes involved. Elbows should be kept same height as shoulders. Much lighter resistance is required as Lever Seated Row or even Wide Grip Lever Seated Row.","['Deltoid, Posterior']","['Infraspinatus', 'Teres Minor', 'Trapezius, Middle', 'Trapezius, Lower', 'Rhomboids', 'Brachialis', 'Brachioradialis', 'Latissimus Dorsi']","['Deltoid, Lateral']",[]
118,Lever Seated Rear Delt Row (plate loaded),"['Basic', 'Auxiliary']",['Compound'],['Pull'],Place seat at low position. Sit on seat with chest against pad and grasp upper handles.,"Pull lever with elbows up out to sides until upper arms are just beyond parallel, keeping upper arm horizontal, perpendicular to torso. Return and repeat.","If upper arm travels closer than perpendicular to trunk, latissimus dorsi becomes involved. Elbows should be kept same height as shoulders. Much lighter resistance is required as Lever Seated Row or even Wide Grip Lever Seated Row. Movement can be performed on more commonly found plate loaded seated rowing machine.","['Deltoid, Posterior']","['Infraspinatus', 'Teres Minor', 'Trapezius, Middle', 'Trapezius, Lower', 'Rhomboids', 'Brachialis', 'Brachioradialis', 'Latissimus Dorsi']","['Deltoid, Lateral']",[]
