,excercise_name,utility,mechanics,force,preparation,execution,comments,target_muscles,synergist_muscles,stabalizer_muscles,dynamic_stabilizer_muscles
68,Suspended Power Pull,['Auxiliary'],['Compound'],['Pull'],"Grasp suspension handle(s) with one hand. Step back until handle is chest height when held to side of chest. Facing suspension apparatus with feet shoulder width apart, point other arm and its shoulder forward, parallel with angle of strap.","Rotate body and extended arm, reaching outward while lowering body downward by extending arm holding onto handle. Extend arms and shoulders in-line with suspension strap so body is angled back to one side. Return by raising body back upward in opposite motion, reaching outward and toward suspension strap while pulling handle back to side of chest until body is upright and arm parallel with angle of strap. Repeat and continue with opposite side.","This exercise can be performed on TRXⓇ style suspension trainer or adjustable length gymnastics rings. Some suspension trainer brands allow independent use of only one handle, whereas, more popular brands require either anchoring unused handle within stirrup of gripped handle or grasping both handles with one hand.","['Back, General']","['Trapezius, Middle', 'Trapezius, Lower', 'Rhomboids', 'Latissimus Dorsi', 'Teres Major', 'Deltoid, Posterior', 'Infraspinatus', 'Teres Minor', 'Brachialis', 'Brachioradialis', 'Pectoralis Major, Sternal', 'Pectoralis Major, Clavicular', 'Obliques', 'Quadratus Lumborum', 'Psoas major', 'Iliocastalis lumborum', 'Iliocastalis thoracis']","['Erector Spinae', 'Gluteus Maximus', 'Hamstrings']",[]
69,Suspended Row,"['Basic', 'Auxiliary']",['Compound'],['Pull'],"Grasp suspension handles and momentarily step back until arms are extended forward and straight. While keeping arms straight and shoulders back, step forward so body reclines back behind suspension handles. Position body and legs straight at desired angle, hanging from handles with arms straight.",Pull body up so sides of chest make contact with handles while keeping body and legs straight. Return until arms are extended straight and shoulders are stretched forward. Repeat.,"At higher angles, feet can be placed flat on floor. When angled further back, only heels may contact floor with forefeet raising upward. Dismounting can be achieved by walking backward until body is upright.","['Back, General']","['Trapezius, Middle', 'Trapezius, Lower', 'Rhomboids', 'Latissimus Dorsi', 'Teres Major', 'Deltoid, Posterior', 'Infraspinatus', 'Teres Minor', 'Brachialis', 'Brachioradialis', 'Pectoralis Major, Sternal']","['Erector Spinae', 'Gluteus Maximus', 'Hamstrings']",[]
70,Machine-assisted Chin-up,['Basic'],['Compound'],['Pull'],Step up and grasp bar with underhand shoulder width grip. Kneel onto platform or step onto bar.,Pull body up until elbows are to sides. Lower body until arms and shoulders are fully extended. Repeat.,"See suggested mount and dismount. Some assisted machines require you to stand on platform or bar. If no assisted machine is used, assist as needed by allowing training partner to pull feet up behind legs or push self up with legs on elevation. Also see self-assisted technique without machine.",['Latissimus Dorsi'],"['Brachialis', 'Brachioradialis', 'Teres Major', 'Deltoid, Posterior', 'Rhomboids', 'Levator Scapulae', 'Trapezius, Lower', 'Trapezius, Middle', 'Pectoralis Major, Sternal', 'Pectoralis Minor']",[],[]
71,Machine-assisted Parallel Close Grip Pull-up,['Basic'],['Compound'],['Pull'],Step up and grasp parallel grips. Kneel on padded platform and lower body down with arm extended.,Pull body up until elbows are to sides. Lower body until arms and shoulders are fully extended. Repeat.,"See suggested mount and dismount. Some assisted machines require standing on bar. If no assisted machine is used, assist as needed by allowing training partner to pull feet up behind legs or push self up with legs on elevation.",['Latissimus Dorsi'],"['Brachialis', 'Brachioradialis', 'Teres Major', 'Deltoid, Posterior', 'Rhomboids', 'Levator Scapulae', 'Trapezius, Middle', 'Trapezius, Lower', 'Pectoralis Major, Sternal', 'Pectoralis Minor']",[],[]
72,Machine-assisted Parallel Close Grip Pull-up (standing),['Basic'],['Compound'],['Pull'],Step up and grasp parallel grips. Step down onto assistance lever or platform.,Pull body up until elbow are to sides. Lower body until arms and shoulders are fully extended. Repeat.,"See suggested mount and dismount. Some assisted machines require you to kneel on platform instead of standing on bar. If no assisted machine is used, assist as needed by allowing training partner to pull feet up behind legs or push self up with legs on elevation.",['Latissimus Dorsi'],"['Brachialis', 'Brachioradialis', 'Teres Major', 'Deltoid, Posterior', 'Rhomboids', 'Levator Scapulae', 'Trapezius, Middle', 'Trapezius, Lower', 'Pectoralis Major, Sternal', 'Pectoralis Minor']",[],[]
73,Machine-assisted Pull-up,['Basic'],['Compound'],['Pull'],Step up and grasp bar with wide overhand grip. Kneel on padded platform and lower body down with arm extended.,Pull body up until neck reaches height of hands. Lower body until arms and shoulders are fully extended. Repeat.,"See suggested mount and dismount. Some assisted machines require you to stand on bar. If no assisted machine is used, assist as needed by allowing training partner to pull feet up behind legs or push self up with legs on elevation. Range of motion will decrease if grip is too wide.",['Latissimus Dorsi'],"['Brachialis', 'Brachioradialis', 'Biceps Brachii', 'Teres Major', 'Deltoid, Posterior', 'Infraspinatus', 'Teres Minor', 'Rhomboids', 'Levator Scapulae', 'Trapezius, Lower', 'Trapezius, Middle', 'Pectoralis Minor']",[],[]
74,Machine-assisted Pull-up (open-centered bar),['Basic'],['Compound'],['Pull'],Step up and grasp bar with wide overhand grip. Kneel on padded platform and lower body down with arm extended.,Pull body up until neck reaches height of hands. Lower body until arms and shoulders are fully extended. Repeat.,"See suggested mount and dismount. Some assisted machines require you to stand on bar. If no assisted machine is used, assist as needed by allowing training partner to pull feet up behind legs or push self up with legs on elevation. Range of motion will decrease if grip is too wide.",['Latissimus Dorsi'],"['Brachialis', 'Brachioradialis', 'Biceps Brachii', 'Teres Major', 'Rhomboids', 'Levator Scapulae', 'Pectoralis Minor', 'Trapezius, Lower', 'Pectoralis Major, Sternal']",[],[]
75,"Machine-assisted Pull-up (open-centered bar, standing)",['Basic'],['Compound'],['Pull'],Step up and grasp bar with wide overhand grip. Step down onto assistance lever or platform.,Pull body up until neck reaches height of hands. Lower body until arms and shoulders are fully extended. Repeat.,"Some assisted machines require you to kneel on platform instead of standing on bar. If no assisted machine is used, assist as needed by allowing training partner to pull feet up behind legs or push self up with legs on elevation. Range of motion will decrease if grip is too wide.",['Latissimus Dorsi'],"['Brachialis', 'Brachioradialis', 'Biceps Brachii', 'Teres Major', 'Rhomboids', 'Levator Scapulae', 'Pectoralis Minor', 'Trapezius, Lower', 'Pectoralis Major, Sternal']",[],[]
76,Barbell Pullover,['Auxiliary'],['Isolated'],['Pull'],Lie upper back perpendicular on bench. Flex hips slightly. Grasp barbell from behind and position over chest with elbows bent slightly.,"With elbows bent slightly, lower bar over and beyond head until shoulders are fully flexed or upper arms are approximately parallel to torso. Return and repeat.",Lower body extending off of bench acts as counter balance to resistance and keeps upper back fixed on bench. Avoid hips from raising up significantly. Actual range of motion is dependent upon individual shoulder flexibility. Keep elbows fixed at small bend throughout exercise. Either straight barbell or EZ barbell can be used. Also see Barbell Bent Arm Pullover.,['Latissimus Dorsi'],"['Pectoralis Major, Sternal', 'Triceps, Long Head', 'Teres Major', 'Deltoid, Posterior', 'Rhomboids', 'Levator Scapulae', 'Pectoralis Minor']","['Triceps Brachii', 'Deltoid, Anterior', 'Pectoralis Major, Clavicular', 'Wrist Flexors']",[]
77,Barbell Bent Arm Pullover,['Auxiliary'],['Isolated'],['Pull'],Lie upper back perpendicular on bench. Flex hips slightly. Grasp barbell from behind and position over chest with elbows bent approximately 90°.,"With elbow bent, lower bar over and just behind head until upper arm is approximately parallel to torso. Return and repeat.",Keep elbows bent approximately 90° throughout exercise. Keep hips from raising up significantly. Either straight barbell or EZ barbell can be used. Also see Barbell Pullover.,['Latissimus Dorsi'],"['Pectoralis Major, Sternal', 'Triceps, Long Head', 'Teres Major', 'Deltoid, Posterior', 'Rhomboids', 'Levator Scapulae', 'Pectoralis Minor']","['Triceps Brachii', 'Deltoid, Anterior', 'Pectoralis Major, Clavicular', 'Wrist Flexors']",[]
78,Cable Close Grip Pulldown,['Basic'],['Compound'],['Pull'],Grasp parallel cable attachment. Sit with thighs under supports.,Pull down cable attachment to upper chest. Return until arms and shoulders are fully extended. Repeat.,Exercise can be performed with V-Bar or Multi-exercise Bar.,['Latissimus Dorsi'],"['Brachialis', 'Brachioradialis', 'Teres Major', 'Deltoid, Posterior', 'Rhomboids', 'Levator Scapulae', 'Trapezius, Lower', 'Trapezius, Middle', 'Pectoralis Major, Sternal', 'Pectoralis Minor']",[],[]
79,Cable Alternating Close Grip Pulldown,"['Basic', 'Auxiliary']",['Compound'],['Pull'],Grasp stirrups in each hand. Sit with thighs under supports.,"Pull down one cable attachment to side of chest. Return until arm and shoulder is fully extended. Repeat with opposite arm, alternating between sides.",Stirrups are attached to split pulley.,['Latissimus Dorsi'],"['Brachialis', 'Brachioradialis', 'Teres Major', 'Deltoid, Posterior', 'Rhomboids', 'Levator Scapulae', 'Trapezius, Lower', 'Trapezius, Middle', 'Pectoralis Major, Sternal', 'Pectoralis Minor']",[],[]
80,Cable One Arm Pulldown,"['Basic', 'Auxiliary']",['Compound'],['Pull'],Grasp stirrup in one hand. Sit with thighs under supports.,"Pull down cable attachment to side of chest. Return until arm and shoulder is fully extended, allowing shoulder to raise. Repeat and continue with other arm.",Muscles listed as Stabilizers become Synergists if spinal lateral flexion occurs during exercise.,['Latissimus Dorsi'],"['Brachialis', 'Brachioradialis', 'Teres Major', 'Deltoid, Posterior', 'Rhomboids', 'Levator Scapulae', 'Trapezius, Lower', 'Trapezius, Middle', 'Pectoralis Major, Sternal', 'Pectoralis Minor']",[],[]
81,Cable One Arm Kneeling Pulldown,"['Basic', 'Auxiliary']",['Compound'],['Pull'],Grasp stirrup in one hand and kneel on floor.,"Pull down cable attachment to side of chest. Return until arm and shoulder is fully extended, allowing shoulder to raise. Repeat and continue with other arm.",Muscles listed as Stabilizers become Synergists if spinal lateral flexion occurs during exercise.,['Latissimus Dorsi'],"['Brachialis', 'Brachioradialis', 'Teres Major', 'Deltoid, Posterior', 'Rhomboids', 'Levator Scapulae', 'Trapezius, Lower', 'Trapezius, Middle', 'Pectoralis Major, Sternal', 'Pectoralis Minor']",[],[]
82,Cable Close Grip Pulldown (stirrups),['Basic'],['Compound'],['Pull'],Grasp stirrups in each hand. Sit with thighs under supports.,Pull down cable attachments to sides of chest. Return until arms and shoulders are fully extended. Repeat.,Stirrups are attached to split pulley.,['Latissimus Dorsi'],"['Brachialis', 'Brachioradialis', 'Teres Major', 'Deltoid, Posterior', 'Rhomboids', 'Levator Scapulae', 'Trapezius, Lower', 'Trapezius, Middle', 'Pectoralis Major, Sternal', 'Pectoralis Minor']",[],[]
83,Cable Kneeling Bent-over Pulldown,['Auxiliary'],['Compound'],['Pull'],Kneel on mat slightly away from high pulley. Grasp cable rope attachment with both hands. Sit with hips back and bend down by flexing hips so torso is bent over at approximately 30º angle. Allow resistance on cable pulley to pull arms upward with elbows bent.,Pull cable rope down until elbows are back and inside of rope attachment is behind neck. Return attachment over head until shoulder is completely flexed upward. Repeat.,Keep hips and torso in same position throughout movement.,['Latissimus Dorsi'],"['Pectoralis Major, Sternal', 'Triceps, Long Head', 'Teres Major', 'Deltoid, Posterior', 'Rhomboids', 'Levator Scapulae', 'Pectoralis Minor', 'Brachialis', 'Brachioradialis', 'Biceps Brachii']","['Rectus Abdominis', 'Obliques']",[]
84,Cable Pulldown,['Basic'],['Compound'],['Pull'],Grasp cable bar with wide grip. Sit with thighs under supports.,Pull down cable bar to upper chest. Return until arms and shoulders are fully extended. Repeat.,Range of motion will be compromised if grip is too wide.,['Latissimus Dorsi'],"['Brachialis', 'Brachioradialis', 'Biceps Brachii', 'Teres Major', 'Deltoid, Posterior', 'Infraspinatus', 'Teres Minor', 'Rhomboids', 'Levator Scapulae', 'Trapezius, Lower', 'Trapezius, Middle', 'Pectoralis Minor']",[],[]
85,Cable Alternating Pulldown,"['Basic', 'Auxiliary']",['Compound'],['Pull'],Grasp stirrups in each hand. Sit with thighs under supports.,"Pull down one cable attachment to front side shoulder. Return until arm and shoulder are fully extended. Repeat with opposite arm, alternating between sides.",Stirrups are attached to split pulley.,['Latissimus Dorsi'],"['Brachialis', 'Brachioradialis', 'Biceps Brachii', 'Teres Major', 'Deltoid, Posterior', 'Infraspinatus', 'Teres Minor', 'Rhomboids', 'Levator Scapulae', 'Trapezius, Lower', 'Trapezius, Middle', 'Pectoralis Minor']",[],[]
86,Cable Parallel Grip Pulldown,['Basic'],['Compound'],['Pull'],Grasp parallel cable attachment. Sit with thighs under supports.,Pull down cable attachment to upper chest. Return until arms and shoulders are fully extended. Repeat.,"Parallel Grip Cable Attachment is shorter than Pro Lat Bar, yet longer than Close Grip Cable Attachments.",['Latissimus Dorsi'],"['Brachialis', 'Brachioradialis', 'Teres Major', 'Deltoid, Posterior', 'Rhomboids', 'Levator Scapulae', 'Trapezius, Lower', 'Trapezius, Middle', 'Pectoralis Major, Sternal', 'Pectoralis Minor']",[],[]
87,Cable Pulldown (pro lat bar),['Basic'],['Compound'],['Pull'],Grasp pro lat bar with wide parallel grip. Sit with thighs under supports.,Pull down cable bar to upper chest. Return until arms and shoulders are fully extended. Repeat.,Range of motion will be compromised if grip is too wide.,['Latissimus Dorsi'],"['Brachialis', 'Brachioradialis', 'Biceps Brachii', 'Teres Major', 'Deltoid, Posterior', 'Infraspinatus', 'Teres Minor', 'Rhomboids', 'Levator Scapulae', 'Trapezius, Lower', 'Trapezius, Middle', 'Pectoralis Minor']",[],[]
88,Cable Pulldown (stirrups),['Basic'],['Compound'],['Pull'],Grasp stirrups in each hand. Sit with thighs under supports.,Pull down cable attachments to front sides of shoulders. Return until arms and shoulders are fully extended. Repeat.,Stirrups are attached to split pulley.,['Latissimus Dorsi'],"['Brachialis', 'Brachioradialis', 'Biceps Brachii', 'Teres Major', 'Deltoid, Posterior', 'Infraspinatus', 'Teres Minor', 'Rhomboids', 'Levator Scapulae', 'Trapezius, Lower', 'Trapezius, Middle', 'Pectoralis Minor']",[],[]
89,Cable Pullover,['Auxiliary'],['Isolated'],['Pull'],"Lie upper back perpendicular on bench. Flex hips slightly, so hips are slightly lower than torso. Grasp revolving barbell cable attachment from behind. Pull to position cable attachment over chest. Fix elbows with small bend.",Lower cable attachment toward pulley with elbows bent only slightly. Lower until shoulders are fully flexed or upper arms are in-line with upper torso. Raise cable attachment over head and continue toward lower body until cable becomes very close to head. Repeat.,Lower body extending off of bench acts as counter balance to resistance and keeps upper back fixed on bench. Avoid hips from raising up significantly. Actual range of motion is dependent upon individual shoulder flexibility. Keep elbows fixed at small bend throughout exercise.,['Latissimus Dorsi'],"['Pectoralis Major, Sternal', 'Triceps Long Head', 'Teres Major', 'Deltoid, Posterior', 'Rhomboids', 'Levator Scapulae', 'Pectoralis Minor']","['Triceps Brachii', 'Deltoid, Anterior', 'Pectoralis Major, Clavicular', 'Wrist Flexors']",[]
90,Cable Bent-over Pullover,['Auxiliary'],['Isolated'],['Pull'],Face high pulley and grasp revolving cable attachment with arm slightly bent. Place one foot slightly back and bend over at hip until shoulder is fully flexed (upper arms at sides of head).,"With elbows fixed approximately 30°, pull cable attachment down until upper arms are to sides. Return attachment overhead. Repeat.",Fix elbows approximately 30° throughout exercise. Also known as Straight Arm Pulldown.,['Latissimus Dorsi'],"['Pectoralis Major, Sternal', 'Triceps, Long Head', 'Teres Major', 'Deltoid, Posterior', 'Rhomboids', 'Levator Scapulae', 'Pectoralis Minor']","['Triceps Brachii', 'Pectoralis Major, Clavicular', 'Rectus Abdominis', 'Obliques', 'Wrist Flexors']",[]
91,Cable Seated Pullover,['Auxiliary'],['Isolated'],['Pull'],Sit on bench facing away from cable pulley apparatus. Grasp revolving cable attachment over head with overhand grip.,"With elbows fixed with slight bend, pull cable attachment forward and down as far as possible. Return cable attachment forward and overhead. Repeat.","If cable attachment is too high, grasp attachment first, then sit down. Fix elbows approximately 30° throughout exercise. Also known as Cable Seated Straight Arm Pulldown.",['Latissimus Dorsi'],"['Pectoralis Major, Sternal', 'Triceps, Long Head', 'Teres Major', 'Deltoid, Posterior', 'Rhomboids', 'Levator Scapulae', 'Pectoralis Minor']","['Triceps Brachii', 'Pectoralis Major, Clavicular', 'Wrist Flexors']",[]
92,Cable Chin-up,['Basic'],['Compound'],['Pull'],Place dip belt around waist. Kneel close to low pulley or lever and attach hook to dip belt chains. Step up and grasp bars with shoulder width underhand grip. Lift legs off of steps or floor.,Pull body up until elbow are to sides. Lower body until arms and shoulders are fully extended. Repeat.,"If weight bottoms out at bottom, attach cable on chain links nearer ends of dip belt.",['Latissimus Dorsi'],"['Brachialis', 'Brachioradialis', 'Teres Major', 'Deltoid, Posterior', 'Rhomboids', 'Levator Scapulae', 'Trapezius, Lower', 'Trapezius, Middle', 'Pectoralis Major, Sternal', 'Pectoralis Minor']",[],[]
93,Cable Parallel Close Grip Pull-up,['Basic'],['Compound'],['Pull'],Place dip belt around waist. Kneel as close as possible to low pulley or lever and attach hook to dip belt in front between legs. Step up and grasp close grip p arallel bars with hands facing inward. Lift legs off of steps or floor.,Pull body up until elbow are to sides. Lower body until arms and shoulders are fully extended. Repeat.,"If weight bottoms out at bottom of movement, attach cable on chain links nearer ends of dip belt.",['Latissimus Dorsi'],"['Brachialis', 'Brachioradialis', 'Teres Major', 'Deltoid, Posterior', 'Rhomboids', 'Levator Scapulae', 'Trapezius, Lower', 'Trapezius, Middle', 'Pectoralis Major, Sternal', 'Pectoralis Minor']",[],[]
94,Cable Parallel Grip Pull-up,['Basic'],['Compound'],['Pull'],Place dip belt around waist. Kneel as close as possible to low pulley or lever and attach hook to dip belt in front between legs. Step up and grasp parallel bars with hands facing inward. Lift legs off of steps or floor.,Pull body up until elbow are to sides. Lower body until arms and shoulders are fully extended. Repeat.,"This particular apparatus could arguably be referred to as lever machine since dip belt attaches to lever arm, although relatively free movement between lever and dip belt offers qualities similar to cable machine. If weight bottoms out at bottom of movement, attach cable on chain links nearer ends of dip belt.",['Latissimus Dorsi'],"['Brachialis', 'Brachioradialis', 'Teres Major', 'Deltoid, Posterior', 'Rhomboids', 'Levator Scapulae', 'Trapezius, Lower', 'Trapezius, Middle', 'Pectoralis Major, Sternal', 'Pectoralis Minor']",[],[]
95,Cable Pull-up,['Basic'],['Compound'],['Pull'],Place dip belt around waist. Kneel close to low pulley or lever and attach hook to dip belt. Step up and grasp bars with overhand wide grip. Lift legs off of steps or floor.,Pull body up until chin is above bar. Lower body until arms and shoulders are fully extended. Repeat.,"If weight bottoms out at bottom of movement, attach cable on chain links nearer ends of dip belt. Range of motion will be compromised if grip is too wide.",['Latissimus Dorsi'],"['Brachialis', 'Brachioradialis', 'Biceps Brachii', 'Teres Major', 'Deltoid, Posterior', 'Infraspinatus', 'Teres Minor', 'Rhomboids', 'Levator Scapulae', 'Trapezius, Lower', 'Trapezius, Middle', 'Pectoralis Minor']",[],[]
96,Cable Rear Pull-up,['Basic'],['Compound'],['Pull'],Place dip belt around waist. Kneel close to low pulley or lever and attach hook to dip belt. Step up and grasp bars with overhand wide grip. Lift legs off of steps or floor.,Pull body up until bar touches back of neck. Lower body until arms and shoulders are fully extended. Repeat.,"If weight bottoms out at bottom of motion, attach cable on chain links nearer ends of dip belt. Range of motion will be compromised if grip is too wide.",['Latissimus Dorsi'],"['Brachialis', 'Brachioradialis', 'Biceps Brachii', 'Teres Major', 'Pectoralis Major, Sternal', 'Pectoralis Minor', 'Rhomboids', 'Levator Scapulae', 'Trapezius, Lower']",[],[]
97,Cable Rear Pulldown,['Basic'],['Compound'],['Pull'],Grasp cable bar with wide grip. Sit with thighs under supports.,Pull cable bar down behind neck. Return until arms and shoulders are fully extended. Repeat.,Range of motion will be compromised if grip is too wide.,['Latissimus Dorsi'],"['Brachialis', 'Brachioradialis', 'Biceps Brachii', 'Teres Major', 'Pectoralis Major, Sternal', 'Pectoralis Minor', 'Rhomboids', 'Levator Scapulae', 'Trapezius, Lower']",[],[]
98,Cable Alternating Standing Pulldown,"['Basic', 'Auxiliary']",['Compound'],['Pull'],Grasp stirrups in each hand. Lean forward and step back with one foot so stance is staggered. Position hands with underhand or neutral grip.,"Pull down one cable attachment to front of shoulder. Return until arm and shoulder are fully extended. Repeat movement with opposite arm, alternating between sides.",Video shows appartus with stirrups attached to dual pulley.,['Latissimus Dorsi'],"['Brachialis', 'Brachioradialis', 'Biceps Brachii', 'Teres Major', 'Deltoid, Posterior', 'Infraspinatus', 'Teres Minor', 'Rhomboids', 'Levator Scapulae', 'Trapezius, Lower', 'Trapezius, Middle', 'Pectoralis Minor']",[],[]
99,Cable Simultaneous Alternating Standing Pulldown,"['Basic', 'Auxiliary']",['Compound'],['Pull'],Grasp stirrups in each hand. Lean forward and step back with one foot so stance is staggered. Bend forward knee slightly. Position hands with underhand or neutral grip.,Pull down left cable attachment to front of shoulder. Pull right cable attachment down to front of other shoulder while returning left cable attachment to front of shoulder. Repeat movement with both arms in opposite pattern by pulling left cable attachment while returning right pully attachment. Continuing by alternating movement pattern between sides.,Video shows appartus with stirrups attached to dual pulley.,['Latissimus Dorsi'],"['Brachialis', 'Brachioradialis', 'Biceps Brachii', 'Teres Major', 'Deltoid, Posterior', 'Infraspinatus', 'Teres Minor', 'Rhomboids', 'Levator Scapulae', 'Trapezius, Lower', 'Trapezius, Middle', 'Pectoralis Minor']",[],[]
100,Cable Twisting Standing Overhead Pull,['Auxiliary'],['Compound'],['Pull'],"Stand facing very high pulley. Grasp stirrup in one hand and step back so arm is straight. With leg of opposite side as loaded arm, plant forefoot far back on floor. Slightly bend knee of forward leg, same direction as foot.","Pull down cable attachment to side of chest and rotate body toward side of pulling arm. Return until arm and shoulder is fully extended, allowing shoulder to raise. Repeat. Continue with opposite arm.","In standing position, both spinal rotation and hip rotation contribute to body's rotation. Because rear leg is only supported by forefoot, hip of forward leg is utilized (hip internal rotation / transverse adduction) much greater than hip of rear leg since forward leg offers more secured base of support.",['Latissimus Dorsi'],"['Brachialis', 'Brachioradialis', 'Teres Major', 'Deltoid, Posterior', 'Rhomboids', 'Levator Scapulae', 'Trapezius, Lower', 'Trapezius, Middle', 'Pectoralis Major, Sternal', 'Pectoralis Minor', 'Obliques', 'Psoas major', 'Quadratus lumborum', 'Iliocastalis lumborum', 'Iliocastalis thoracis']",[],[]
101,Cable Underhand Pulldown,['Basic'],['Compound'],['Pull'],Grasp cable bar with underhand grip. Sit with thighs under supports.,Pull down cable bar to upper chest until elbows are to sides. Return until arms and shoulders are fully extended. Repeat.,None,['Latissimus Dorsi'],"['Brachialis', 'Brachioradialis', 'Teres Major', 'Deltoid, Posterior', 'Rhomboids', 'Levator Scapulae', 'Trapezius, Lower', 'Trapezius, Middle', 'Pectoralis Major, Sternal', 'Pectoralis Minor']",[],[]
102,Lever Close Grip Pulldown (plate-loaded),['Basic'],['Compound'],['Pull'],Grasp handles and sit with thighs under padded supports.,Pull down handles to sides of chest while leaning back slightly. Return until arms and shoulders are fully extended. Repeat.,Erector Spinae can become slightly engaged when torso arches back.,['Latissimus Dorsi'],"['Brachialis', 'Brachioradialis', 'Teres Major', 'Deltoid, Posterior', 'Rhomboids', 'Levator Scapulae', 'Trapezius, Lower', 'Trapezius, Middle', 'Pectoralis Major, Sternal', 'Pectoralis Minor']",[],[]
103,Lever Front Pulldown (plate loaded),['Basic'],['Compound'],['Pull'],Grasp lever bar with wide grip. Sit with thighs under supports.,Pull down lever bar to upper chest. Return until arms and shoulders are fully extended. Repeat.,Range of motion will be compromised if grip is too wide.,['Latissimus Dorsi'],"['Brachialis', 'Brachioradialis', 'Biceps Brachii', 'Teres Major', 'Deltoid, Posterior', 'Infraspinatus', 'Teres Minor', 'Rhomboids', 'Levator Scapulae', 'Trapezius, Lower', 'Trapezius, Middle', 'Pectoralis Minor']",[],[]
104,Lever Pulldown (plate loaded),['Basic'],['Compound'],['Pull'],Grasp handles to each side with overhand grip. Sit on seat and position thighs under leg pads.,Pull levers down to sides of shoulders. Return until arms and shoulders are fully extended. Repeat.,None,['Latissimus Dorsi'],"['Brachialis', 'Brachioradialis', 'Biceps Brachii', 'Teres Major', 'Rhomboids', 'Levator Scapulae', 'Pectoralis Minor', 'Trapezius, Lower', 'Pectoralis Major, Sternal']",[],[]
105,Lever Pullover (plate loaded),['Auxiliary'],['Isolated'],['Pull'],Adjust seat height so lever is near shoulder axis. Sit on machine. Place elbows on pads and grasp bar from behind.,"Pull lever forward and down until elbows are to sides. Return until shoulders are fully flexed, or upper arms are parallel to torso. Repeat.",Actual range of motion is dependent upon individual shoulder flexibility.,['Latissimus Dorsi'],"['Pectoralis Major, Sternal', 'Pectoralis Minor', 'Triceps, Long Head', 'Teres Major', 'Deltoid, Posterior', 'Rhomboids', 'Levator Scapulae']","['Trapezius, Lower']",[]
106,Lever Rear Pulldown (plate loaded),['Basic'],['Compound'],['Pull'],Grasp lever bar with wide grip. Sit with thighs under supports.,Pull lever bar down behind neck. Return until arms and shoulders are fully extended. Repeat.,Range of motion will be compromised if grip is too wide.,['Latissimus Dorsi'],"['Brachialis', 'Brachioradialis', 'Biceps Brachii', 'Teres Major', 'Pectoralis Major, Sternal', 'Pectoralis Minor', 'Rhomboids', 'Levator Scapulae', 'Trapezius, Lower']",[],[]
107,Lever Underhand Pulldown (plate loaded),['Basic'],['Compound'],['Pull'],Grasp lever handles with underhand grip. Sit with thighs under supports.,Pull down lever handles toward sides until elbows are to sides. Return until arms and shoulders are fully extended. Repeat.,See pad kick down on Hammer Machine. Also see movement on alternative machine.,['Latissimus Dorsi'],"['Brachialis', 'Brachioradialis', 'Teres Major', 'Deltoid, Posterior', 'Rhomboids', 'Levator Scapulae', 'Trapezius, Lower', 'Trapezius, Middle', 'Pectoralis Major, Sternal', 'Pectoralis Minor']",[],[]
108,Lever Underhand Pulldown (plate loaded),['Basic'],['Compound'],['Pull'],Grasp lever bar with underhand grip. Sit with thighs under supports.,Pull down lever handles toward sides until elbows are to sides. Return until arms and shoulders are fully extended. Repeat.,Also see movement on Hammer Machine.,['Latissimus Dorsi'],"['Brachialis', 'Brachioradialis', 'Teres Major', 'Deltoid, Posterior', 'Rhomboids', 'Levator Scapulae', 'Trapezius, Lower', 'Trapezius, Middle', 'Pectoralis Major, Sternal', 'Pectoralis Minor']",[],[]
109,Lever Close Grip Pulldown,['Basic'],['Compound'],['Pull'],Grasp parallel lever bars. Sit with thighs under supports.,Pull down handles to sides of chest while leaning back slightly. Return until arms and shoulders are fully extended. Repeat.,Erector Spinae can become slightly engaged when torso arches back.,['Latissimus Dorsi'],"['Brachialis', 'Brachioradialis', 'Teres Major', 'Deltoid, Posterior', 'Rhomboids', 'Levator Scapulae', 'Trapezius, Lower', 'Trapezius, Middle', 'Pectoralis Major, Sternal', 'Pectoralis Minor']",[],[]
110,Lever Close Grip Pulldown,['Basic'],['Compound'],['Pull'],Grasp parallel lever bars. Sit with thighs under supports.,Pull down handles to sides of chest while leaning back slightly. Return until arms and shoulders are fully extended. Repeat.,Erector Spinae can become slightly engaged when torso arches back.,['Latissimus Dorsi'],"['Brachialis', 'Brachioradialis', 'Teres Major', 'Deltoid, Posterior', 'Rhomboids', 'Levator Scapulae', 'Trapezius, Lower', 'Trapezius, Middle', 'Pectoralis Major, Sternal', 'Pectoralis Minor']",[],[]
111,Lever Front Pulldown,['Basic'],['Compound'],['Pull'],Grasp lever handles. Sit with thighs under supports.,Pull down lever to upper chest. Return until arms and shoulders are fully extended. Repeat.,None,['Latissimus Dorsi'],"['Brachialis', 'Brachioradialis', 'Biceps Brachii', 'Teres Major', 'Deltoid, Posterior', 'Infraspinatus', 'Teres Minor', 'Rhomboids', 'Levator Scapulae', 'Trapezius, Lower', 'Trapezius, Middle', 'Pectoralis Minor']",[],[]
